review,actual,predicted,probability,actual_sentiment,predicted_sentiment
i gave this movie a chance only because it had very good reviews after seeing the trailer i thought what an unfunny movie full of clich s but i decided to give it a shot because trailers often don t portray the movie very well what a waste of time the movie is worst than the trailer and after spending hours watching it i couldn t recall one single line that made me laugh the funniest parts of the movie were the csi parodies but that also is pretty pass i couldn t relate to any of the characters nor hope that they will be together because i found them utterly stupid the plot is extremely predictable and inconclusive unintelligent comedy for people who are either still in high school or feel that way mentally,0,1,0.5223357,Negative,Positive
hilary was great as julie and pat was once again magnificent as mr miyagi but there should have been more references towards the other three movies i mean come on first off where s daniel miyagi makes a very brief mention of him and that s it daniel was his best friend and should ve at least made an appearance in the movie he could ve helped miyagi train julie san on the flip side the music stayed true to the movie though with a little more instrumentation fretless bass to accompany the wonderfully played pan flute it doesn t feel like a karate kid movie unless you hear that pan flute thank you zamfir overall a decent movie though we miss you noriyuki,1,0,0.4954605,Positive,Negative
if a joke doesn t offend anybody it isn t funny the inki cartoons are offensive no doubt about it so is rap music get over it i suspect that any sane black person will find the inki cartoons hilarious and that the people who are offended by them white people who still think black s need their patronizing protection against racist humor seriously the inki cartoons are funny it saddens me that not because anybody is really offended but because somebody might just might be offended i can t buy inki cartoons or the african queen or song of the south on dvd,1,0,0.4954605,Positive,Negative
this film is a hodge podge of various idiotic cliches for instance boy meets spoilt rich girl and gets her to fall in love with him by harassing her in college an over used backdrop in recent indian commercial films a male chauvinistic glorification of sexual conquest the climax is predictable having been used ad nauseum in several other films as with many other recent commercial hindi films the film abounds with the incongruous insertion of songs which probably contributed to the film s success more than anything else,0,1,0.5223357,Negative,Positive
del you are the dumbest smart person i ve ever met calvin well i had a brain but they lost it in the re writes i think what i find most egregious about this bastardization of asimov s work was how the character of susan calvin was portrayed in the books she was actually one of the first strong female protagonists able to think her way through a problem here she s just a damsel in distress waiting to be rescued by wil smith there are passing references to asimov s laws of robotics but they are an afterthought to the cgi and action scenes smith is likable as he is in most of his films but honestly the story isn t that good you figure it out long before these genius characters do,0,1,0.5223357,Negative,Positive
i commented on this when it first debuted and gave it a thumbs in the middle review remarking that i d give it the benefit of the doubt beyond just the first episode i ve seen a total of six episodes now up to this point in june and as a lifelong batman fanatic i can say without hesitation this show is utter crap everything s wrong with it everything getting past just the lousy animation and design the stories are ridiculously convoluted and with no character development or apparent interest by the writers of this dreck to give any substance to any stories and for god s sake is it just me or is the joker in every episode is gotham that much of a revolving door justice system or again is it just a complete lack of interest in the writers to put any effort into other villains see no character development above and to make matters worse every single joker tale is the same part formula joker gasses people joker sets out to gas the whole city batman saves the day pfeh there was one episode i saw that wasn t a joker story the title escapes me but the villain was that nefarious cluemaster the think thank thunk episode with the quiz show that was the single worst batman story i ve ever seen heard or read yes worse than i ve got batman in my basement i can t really say what i feel this show is because it s probably against the tos but it starts with b and rhymes with fastardization thank goodness for the existence of the timm dini etc era of bat entertainment back from the fox and kids wb days stuff that good and i should have known this just couldn t possibly have lasted forever unfortunately,0,1,0.5223357,Negative,Positive
i never saw the original version with judy garland so have no means of comparison also it s been some years but i found this tale neither gripping nor its romance captivating the movie tells the story of two lovers whose musical careers are headed in opposite directions john norman howard is a worn out disillusioned rock star on the decline embarking upon a romance with a fresh talented new singing sensation esther hoffman her dramatic success only serves to emphasize his decline the lead actors kris kristofferson and barbra streisand are adequate in their roles but neither their chemistry nor the plot left much of a mark with me the film is noteworthy to me for only one aspect streisand s beautiful rendition of the oscar winning song evergreen she truly has a powerful and magnificent voice,0,1,0.5223357,Negative,Positive
at the phoenix film festival it was no secret which film ranked at the top of everyone s viewing list checking out brought crowds of film lovers to scottsdale s harkins cine capri festival attendees who waited in line for hours were turned away at the door despite the two theater screening capacity checking out is a beautifully made moving picture an inspiring comedy for a wide range of audiences to enjoy the director jeff hare blends traditional film technique with a new twist of creativity capturing peter falk at his greatest and most sentimental moments usually shown in intimate close up shots on the silver screen with its uplifting mix of witty humor and narrative plot development checking out is a landmark independent film well deserving of your attention,1,0,0.4954605,Positive,Negative
first time of seeing buster keaton s first feature film and i have to admit i liked it a lot and only wish i d stumbled across it years ago the rohauer blurb at the start warns that the three ages single nitrate print was rediscovered and salvaged in just in time before combustion and many frames that seemed hopelessly glued together were separated so it s rocky viewing in places but i ve seen and survived much worse it would have been ok as the short films but as a take on intolerance it s inventive and funny from the start to the finish in the stone age with baddie wallace beery riding an elephant and goodie buster riding a pet brontosaurus in the roman age buster riding a chariot with wheel locks and adapted for sledging no parking signs in latin in this technological age of speed need and greed his car beautifully falls to bits at the first hump both him and beery are after the girl through the ages a never ending tussle favourite bit as the caveman he gets knocked backward over a cliff edge but still blows a kiss to the camera an amazing second or two great stuff reaffirming my love of silent film comedy,1,0,0.4954605,Positive,Negative
i have been familiar with the fantastic book of goodnight mister tom for absolutely ages and it was only recently when i got the chance to watch this adaption of it i have heard lots of positive remarks about this so i had high hopes once this film had finished i was horrified this film is not a good film at all goodnight mister tom was an extremely poor adaption and practically of the book was missed out particularly i found that a lot of the characters and some great scenes in the book were not in this there was not much dialogue it was rushed and far too fast moving but i was mostly upset by the fact that you never got to see the bonding and love between william beech and tom in this film which was a true let down the casting was not all that good either i thought this could have been really good but it was so different to the book anextremely poor adaption one of the worst i ve seen this deserves a decent remake that d better be times better than this pile of garbage,0,1,0.5223357,Negative,Positive
although the film is the adaptation of the french play forgot the name sorry it is a wonderful portrayal of the cheerful side of georgian character this film will make you to burst into laughter and will fill your heart with warm sadness it will display the overwhelming love of life along with human eccentricities,1,0,0.4954605,Positive,Negative
i m glad that i did not expect too much when i saw this sequel to one of my favourite childhood films the storyline was dull and unconvincing as were the characters and i was disappointed that some of the characters in the original were not in this sequel i also did not think that the characters themselves were similar from the previous film charlie had changed and now he has a girlfriend the first film had some good music but the music in this film was unmemorable in short this film just did not do it for me and looking at other user feedback it looks like it didn t do it for a lot of you it s not worth watching,0,1,0.5223357,Negative,Positive
sex is comedy though not driven by a fantastically imaginative plot concentrates effectively on the relationship between film director and crew during the process of film making whilst successfully addressing the dynamics of human relationships and more specifically the issues and problems encountered by actors involved in filming sex scenes director jeanne features prominently throughout for it is she who carries the plot forward in the place of a narrator and gives us numerous little pearls of wisdom to think about she is a social commentator relating to her assistant and others the problems she finds with her new male lead by way of associating him with a masculine stereotype their ambiguous relationship typifies something about human nature the tendency to be fickle on one hand the two seem close when he is not in sight she claims to hate him jeanne also addresses his masculine pride perhaps in a feminist take on things the taboo of what constitutes obscenity is raised the content of the sex scenes is not considered obscene but beautiful because it is fakeness which constitutes obscenity that is the director s justification this is however doubly ironic for the film we watch is in itself a construct within a construct there s more to this film than just relationships of course watching this film is not simply a question of analysing it for the sake of drawing out some sort of meaning one can delight in the natural lighting which pervades the movie this makes it realistic and believable a static camera is sometimes used taking in a heavy composition and at times the camera appears shaky like a home movie if you re looking for something fun to watch on a sunday afternoon that isn t too heavy but still leaves you thinking this is it,1,0,0.49546057,Positive,Negative
too many secondary plot lines without a primary one too many hot buttons are pushed without any reason they managed to stuff this boring film that does not say anything with every drama element that is out there death divorce money issues parenting problems suicide psychological problems drug abuse adoption rejected love traveling problems sex generations misunderstandings robbery legal issues guns medical ethics deep real love you would think that it would make for an interesting movie but hell no all these events are secondary to something primary which is not there boring not to mention that the super deep and super long lecture to the child at the end of the film is a total nonsense pity oh forgot to mention the actors all of them are quite good that s what kept me from turning it off to bad their talents went to waste the film is well shot too the light the motion etc of every episode that s all in place it s just the meaning that s missing,0,1,0.5223357,Negative,Positive
here s a rare gem for those of you that haven t seen or most likely not even heard of this during the s dennis quaid was a hot commodity but in the early s dennis quaid disappeared from the scene in he burst back onto the big screen with three movies all of which unfortunately bombed two of those films i liked very much and let me elaborate on one of them wilder napalm is a crazy flick about two brothers wallace quaid and wilder arliss howard whom are fire starters yes they have the power of pyrokinetics wilder has decided not to use his power anymore for anything not useful anyway after a fatal incident during his youth where he and his brother blew up an abandoned house which killed a man who was inside unbeknownest to them nowadays wilder is a firefighter and is married to the wacky vida debra winger who is under house arrest for guess what arson see the movie to understand this better wilder also hasn t spoken to wallace in years because wallace set his hair on fire during his bachelor party wallace loves his pyro power and uses it for amusement he also runs a carnival and is the head clown when the carnival comes to wilder s town wallace decides to reunite with his brother and also to see vida whom which wallace has been in love with vida s house arrest sees its end but wilder is preoccupied so wallace steps in and the fun begins brother vs brother fighting fire with fire some great fireball throwing in this flick eat your heart out drew barrymore the film also has some really weird yet funny elements like wilder s fire unit sings songs acapella during firefights and after wards jim varney globally known as ernest pops in as wallace s redneck carnival buddy wilder napalm is brilliantly shot and cleverly put together very off the wall and avant guard give this one a look,1,0,0.4954605,Positive,Negative
this movie was the worst movie ever made on the planet i like barney more than this movie the graphics suck half the movie is animated the deaths suck and over all i was ready to sue the people that made this movie please do not waste hours of your life watching this movie the only good part was when the movie ended this movie is percent jurassic park percent sabretooth and percent dumb please do not waste your time watching this movie you will regret it you want to know why this movie sucks well the cover sucked the graphics sucked the blood looked i mean is ketchup the people tried to blow themselves up the college students think there all that and can stand up to the animal i mean there was a ft tiger running straight at a woman she throws a spear at it from ft away wait till you can actually hit it the acting was horrible too jurrasic park is actually a good movie and this just had to go and ruin it,0,1,0.5223357,Negative,Positive
honestly this short film sucks the dummy used in the necro scene is pretty well made but still phony enough looking to ruin the viewing experience the unearthed dvd is crisp and clear and i haven t made up my mind if this helps or hinders it if the film was a little grainy it might have added some creepiness factor to what was going on i have no idea why this film has so much hype surrounding it other than the subject matter but to be honest the necrophilia scenes in films like nekromantik and visitor q among others are more shocking than in aftermath all this talk about the film being about loneliness and all other manner of deep philosophy is bull this is an expensive beautifully filmed turd it s not that shocking it s not that disgusting if you insist on viewing it rent it i give it a for the fact that not many people make explicit movies about necrophilia there should definitely be a bigger selection for us sickos the filming is good and it does have some gore if watching a rubbery looking doll get cut open is considered gore but other than that absolutely nothing going for this over hyped mess on the other hand genesis cerda s sequel to aftermath now available as a double feature released by unearthed films is an absolute masterpiece of a short film really showing what a good director cerda really is when given the right material although i don t care for aftermath at all genesis is so well made that i will forgive cerda and definitely keep an eye out for him in the future,0,1,0.5223357,Negative,Positive
in a way this film reminded me of jumping jack flash remember whoopi goldberg at the shredding machine whoopi zonked out tranquilizers whoopi as blind lemon and imitating mick jagger great moments captured on film for sure but the movie still kind of sucks right that s how i feel about rich in love a man hears his wife sing for the first time post coital teenagers talk about the nature of love albert finney eats ice cream out of bucket and in another scene has a lovely waking moment regarding his absent wife alfre woodard adds another colorful character to her acting wardrobe but there s only the whisper of a plot here and you can t wait for it to get moving only when ex go gos charlotte caffey s the graces revs up a great pop song does the picture wake up and then it s over this picture is the equivalent of a lazy summer s day in the deep american south,1,0,0.4954605,Positive,Negative
this film turned up on local tv here in south africa recently and i thought that i d warn even those who enjoy watching b grade bad movies which i do that this is not even amusing the plot concerns a couple visiting a house in the country some strangers appear and the problem is that most of the film obviously shot in the early seventies consists of extreme wide shots of people walking in real time and awfully slowly from a to b this makes the film tedious in the extreme and the expected blood and gore payoff just never happens i am really curious how many people have actually watched this from beginning to end,0,1,0.5223357,Negative,Positive
this show just sucks i don t think i even need to say it or why because judging by the number of comments already i am just repeating everything keys to the vip is like turning on your tv and having it throw poo at you that is exactly what it is like i am not even exaggerating even a little bit these guys are so stupid not funny and not smooth with the ladies that it s not even funny casue its stupid i sat through four episodes and i want my two hours back where do they find the contestants because they are obviously deficient mentally if i was the man who came up with this idea for a show and put it on tv i would do the world a favour and jump off the tallest building i could find how does garbage like this get on tv especially the comedy network shouldn t a show on something called the comedy network at least be a comedy show or maybe be funny so often,0,1,0.5223357,Negative,Positive
the plot doesn t begin to describe the film a man is writing a film or rather this film it s totally self referential to the point that you think it s going to fold in on itself like a black hole the writer writes something and it happens or something happens and he writes about it it s very philosophical like waking life but more zen oriented and for that matter much better in my opinion at one point there are person on the street interviews and then you see shots of these people being filmed and then you discover that their responses are scripted when one keeps flubbing her lines there is beautiful scenery and optical illusions i hope it comes out on dvd so i can watch it again more carefully seen at cinequest the san jose ca film festival on,1,0,0.4954605,Positive,Negative
unconditional love starts with great promise as directed by p j hogan the film works great up until the last third of the movie when it falls flat on its face the screen play mr hogan and jocelyn moorehouse wrote showed a myriad of possibilities that fizzle at the end it appears the artistic team behind the movie had great hopes for it to play differently the reality is this is a film that is looking in different directions in how to bring it to a resolution that ultimately fails don t get me wrong the movie is tremendously appealing and will resonate with a lot of its viewing public based on the strong cast we decided to take a look the tremendously talented kathy bates is the perfect choice to play grace beasley the woman who finds at the beginning of the film that all is not well in her marriage ms bates is an excellent actress who deserved much better even when her character is not helped by what the authors have her do in the film rupert everett is always dependable into delivering his role as the late victor fox s lover is well written that is until dirk is lured into coming to chicago to find victor s murderer it s bizarre and it defies all rules of logic dirk doesn t look capable of hurting a fly let alone hunt down a killer with the help of grace and her daughter in law the incredible funny maudey as played by meredith eaton this little woman maudey is one of the best things in the film she s is brash and tells it as she sees it peter sarsgaard one of the best actors working in films these days has nothing to do in the picture he is totally wasted dan aykroyd also has nothing to do we see him at the beginning and at the end of the film and his max doesn t make sense he appears to want changes in his life and his marriage only to come back to grace without any explanation all things forgiven the english actors are good lynn redgrave has a better opportunity as the hysterical nola jonathan pryce is seen throughout the film as a ghost singing bland songs julie andrews makes a funny contribution in a couple of priceless scenes ultimately the television show hosted by sally jesse raphael is a turn off and doesn t add anything to the movie the best part is hearing kathy bates singing what a beautiful voice she has in fact ms bates is the best excuse for staying until the end,1,0,0.4954605,Positive,Negative
adult version of the classic lewis carroll tale is much better than you might expect here alice is a virginal librarian who falls down the rabbit hole and learns to love sex and her own self image made at the time when adult films were creative endeavors with plots instead of just a series of sex scenes this is a good looking little movie more akin to the low budget films of its day despite what you may think this film actually has a good script with funny jokes and good songs its an naughty little tale for adults if you re wondering whether or not my recommendation is a good one or not consider that the film was pretty much only available in its non hardcore version for the better part of the last three decades simply because the film stands up with out the sex which is how i first saw the film years ago on cable tv the relatively recent home video release on dvd put back the sex in horribly grainy inserted clips which makes it clear the removal of the shots was the best choice all around if you re an open minded adult with a taste for something spicy i can heartily recommend this little film as a nice diversion,1,0,0.4954605,Positive,Negative
the ex mrs bradford starring thin man series star william powell this film was released the same year as the second thin man film after the thin man comes very close to duplicating the fun and style of the thin man films but it nonetheless misses still it is a wonderfully fun highly entertaining murder mystery in the same comic vein is myrna loy missed of course let s not lie however i d be hard pressed to name a better substitute than jean arthur and the chemistry between arthur and co star william powell is real and it s fun romantic and involving the story and screenplay by anthonyu vieller and john wyne s production company partner james edward grant the angel the bad man is close to being up there with a thin man effort but lacks a bit of the proper wit and sizzle while it s not in the stratosphere of the thin man movies what else is the ex mrs bradford is one of the most entertaining of the dozens and dozens of mystery comedy who done its of the s s,1,0,0.4954605,Positive,Negative
this movie actually almost made me cry for starters the fake teeth then you spot a nice plastic or drawn set to make it even more boring all the action is followed by a bright light flash then the talking sound levels are so different sometimes too hard then too soft never exactly good like in good movies also it echoes so much that i think they had one microphone on the entire set and to make matters worse ever heard of stereo if the camera switches the sound always stays centered the actors talk like they are reading from a board staged behind the camera and the zooming into another scene how terrible childish the music is so badly chosen that it never adds something it only destroys any accidentally created excitement to finish it up the fighting scenes my year old niece would make a better fighting scene this movie is not even good for a laugh it s just that bad,0,1,0.5223357,Negative,Positive
this movie is absolutely horrible i thought because it had good actors in it like gabrielle union hill harper and of course the infamous billy d williams the movie is long and drags on with a documentary style of showing gabrielle union who has died in the movie talking about her family which by the way is a confusing family because you never know who s who and who s related to who i would not recommend this movie to anyone and i wish i could take it back where i got it from i fell asleep from time to time because of the boredom do not waste your time or money on this movie it could had been more true to life with more drama and less boredom,0,1,0.5223357,Negative,Positive
although i have not seen this mini series in over twenty years i can still remember how the balance between character plot and tale of marvelous adventures succeeded the use of special effects was restrained making a more poetic rather than literal telling of the story the two versions i ve seen were dubbed english and french but the actors appear to speak their own language not just italian so there is a synchronization problem it does not spoil the story telling among the cast irene pappas as penelope is the most recognizable to north americans recommended to all followers of odysseus ever returning,1,0,0.4954605,Positive,Negative
cassie sandra bullock is a hyper serious police detective as an ex boyfriend once tried to kill her and indeed left her grievously wounded she is determined to bring those who harm others to justice as the result of her near death experience also cassie favors one night stands and trusts no one one day a woman is found dead in the woods near cassie s community she has been murdered heinously beaten severely and left to die alone naturally cassie will stop at nothing to find the murderers assigned to help her is fellow officer sam ben chaplin he soon discovers cassie s relentless attitude and all consuming instincts when she asks him to pick up a sample of vomit that has been left at the scene for analysis among other actions the trail soon leads them to two high school students richard ryan gosling and justin michael pitt could these teenagers really be responsible for the planning and execution of the perfect joy killing this is an intriguing film but viewers should be warned that the subject matter is grim indeed killing for the sport of it is seldom the topic of films that are of the all sweetness and light variety and this one is no different that said the cast is great bullock without a hint of her talent for comedy is terrific as the police officer whose own past compels her to lock up the evil folks of the world chaplin too is quite nice as the detective who is both attracted and repelled by the forceful cassie as for gosling he gives a most memorable performance as a brilliant mind with a satanic soul the production values for the movie are good too with appropriately fine costumes settings and photography if you are a fan of bullock s looking for a laugh this is not the one for you but if you adore mysteries even those with the grimmest of plots you will find this tale enthralling,1,0,0.4954605,Positive,Negative
well i was a teenager when i saw the movie the songs were a huge hit but the elite class skipped govinda movies back then coz watching govinda and karishma aka karizma movies were not the in thing for that class but anyways a lot of people liked it as the series of these movies rocked the s through out and most of them were successful today i was watching it again after a long time and i remembered there was a long que of people and the riot they created when the a aa e uo uo o song came on screen the dresses of govinda and karishma were complimentary to each other the worst dressing duo of that time well karisma in the late s transformed but govinda has still been very faithful to his designer as his dress sense remains the same but back then it all blended it was all good everything worked and slowly the elite class realized what fun it was missing and then there was no looking back for this jodi as it went on n on making those indian carry on series hated by a few but loved by the masses if you are looking for a good time with nothing to do rent it or watch it on tv i don t think you will regret it but remember its the worst at its best still i watch those movies when i get time coz i cant stop laughing so i say go ahead and have a good time as there are times when we all love stupidity and specially when its done by the kings of their times it surely is watchable i recommend it to all movie lovers,1,0,0.4954605,Positive,Negative
argh this film hurts my head and not in a good way maybe it s just my growing hatred for the action genre but even as a kid when i would swallow tripe like navy seals i still regarded this film with dislike now i utterly despise it take one fairly good fast paced story keep the title and throw the rest away instead use some half assesd future gladiators storyline thats so full of plot holes the whole things in danger of collapsing why is there a rebel base in the middle of the arena what about the cameras why have clearly marked footage of what really happened at bakersfeild in an unguarded room the whole film screams eighties from the truley awful score to the goofy shiny costumes ugh don t watch this film i know some people liked it but some people get off on being peed on and i don t understand them either,0,1,0.5223357,Negative,Positive
i had read the newspaper reviews of this film and i must say my expectations were very low before watching ocean s i really enjoyed the first movie but this successor is one of the worst movies ever i would rate it top of the worst movie i have ever seen why do i say that first of all there is a story so thin that britney spears crossroads looks like the perfect action thriller the fragments that could be assigned the term story is loosely held together at times but most of the time the movie just moves along with no purpose or drive the entire story seems forced and the script surrounding the story is even more forced that it become farce at times the actors show up but doesn t do anything to deserve any credit or appraise most embarrassing are leading ladies roberts and zeta jones that either overplay or are extremely plain damon clooney and pitt aren t brilliant either to be honest i really don t understand how they would want to be associated with something as bad as this movie may contains spoilers camera and editing sigh where should i begin there are many unnecessary camera movements that just make the experience painful combine that with extremely untactful editing and you start looking for a wooden spoon to carve your heart out especially the scene where the entire gang is moved out of the prison to be transported away by car the camera zoom to each person just get boring and when you are at number of you got the message wow you are cool and can do simple zoom effects not i understand that the scene with tess ocean julia roberts playing julia roberts is supposed to be funny but it just gets extremely embarrassing and you turn away to avoid experiencing the mess bruce willis why please explain it to me why to summarize if you have to choose between root canal work and watching ocean s i recommend the former make sure they do all the teeth while you are at it,0,1,0.5223357,Negative,Positive
robert montgomery and robert young are outstanding as a duo of young submarine officers stationed in italy during world war i the dialog is highly entertaining and jimmy durante is hilarious as the ship s cook ptomaine walter huston s character is inspiring as the captain of the submarine a stellar example of an officer and a gentleman one of the most interesting aspects of this movie was the level of technology displayed in the battle scenes i was surprised at how similar the technology of world war i was to the technology displayed years later in world war ii basic human nature was portrayed as very similar to modern times and far from the conservativism i thought existed in the so called innocent past all in all i felt that the cast characters action scenes and view of history depicted in this movie were first rate,1,0,0.4954605,Positive,Negative
s som in himmelen was probably one of the most beautiful films i have seen in my life that it did not win the oscar i will not shed a tear this movie is in a kind of class of its own that an oscar win would possibly have detracted from it my dearest friend anders nyberg you have done true magnificence with your pen here kay pollak with your creation and everyone contributing you all have given a gift of love to our world between the points of entering this world of ours then exiting it you really can say that you made it better a special personal thank you from my soul to all of you that you brought back some precious memories from the second decade of my life i grew up in sweden and my young mind and present beingness was formed and shaped by many beautiful swedish influences individuals traditions music and nature my blessings with gratitude to you all with love and light george gabriel berkovits soulhealer johannesburg south africa,1,0,0.4954605,Positive,Negative
had it with the one who raised you since when you were young you just want her gone from your life that woman is your mother you should respect her you should honor her whether she s in sick or well but that in times it can be aggravating especially when she becomes very overbearing that s how owen danny devito had to deal with in throw momma fron the train his momma anne ramsey is one of the worst he trying his best to be a writer and she is everything but grateful calls him a clumsy poop a larda and fat and stupid for his friend larry donner billy crystal he has his own woman problems his ex wife she trying to discredit him so what did owen do push her overboard what does he do help return the favor get rid of mrs lift in the kitchen scene i liked it where owen called larry cousin patty and momma said you don t have a cousin patty and owen shouts you lied to me and el cabongs larry with the frying pan then comes the fun part when they where on the train and try to kill momma lift that is thwarted and she kicks larry off the train well everything back to normal the ex wife lives but momma kicked the bucket on her own maybe she should have seen the errors of her domineering ways a fun movie it is and the cast is great a classic stars,1,0,0.4954605,Positive,Negative
this is possibly the single worst film i have ever seen it has no good features at all it looked as if it was made in about minutes with the other time filled with title graphics the lead male transformed from deaths door to superman eh you what other than that totally predictable and not at all interesting i left the cinema feeling cheated needless to say i could not reccoemnd this film to anyone,0,1,0.5223357,Negative,Positive
this an extremely horrible movie and if your thinking you ve seen another horrible movie exactly like this one before you probably have you probably saw scarecrow made in yes thats what i said brian the director stole the movie idea and not only did he steal it he actually might have been able to make it worse i bet the even the actors were scared to tell people they were actually in the movie also i have to mention that the director was trying to make up for the cheesiness by showing as much tits as possible also the kissing scenes were put together like a porn movie in fact that is probably all that the director has ever seen and tried to put together a decent movie which will never work,0,1,0.5223357,Negative,Positive
while possibly the stupidest most tasteless and violent slapstick comedy ever made guest house is also a very funny one don t listen to the critics they have no sense of humour while the climax runs out of steam but not vomit it s still a funny party movie seven candles in the eye out of ten,1,0,0.4954605,Positive,Negative
this movie is suppose to be a mysterious serious thriller about a man looking for a missing girl however minutes into the movie it turns into a funny unrealistic story with annoying characters and random scenes i can t imagine anyone not laughing when cage randomly karate kicks that blonde girl or when he bear punches that old lady the lines characters and acting are all poorly done from the get go i ve always liked nicolas cage as an actor but he has made some terrible movies this year this being by far the worst one yet i wouldn t recommend this movie to anyone who wants to watch an intense story gripping thriller if you really want to enjoy this story go rent the original however if you intend on watching it get ready to laugh at some of the lines and end scenes rather than taking them seriously that s the only way you enjoy this film,0,1,0.5223357,Negative,Positive
so you might be reading some of the comments posted on this film and you might be thinking to yourself huh there were sure a bunch of rave reviews posted on december funny thing is most of these rave reviews sound like they re coming from the same person or at best a small coordinated group of open house groupies the truth my friends is that this film is truly unwatchable just because it s independent doesn t mean it gets a free pass if you re going to make a musical whether on film or on stage whether on broadway or at the local community playhouse you should probably make sure that a your actors can sing b your actors can dance c you have decent sound equipment d you have a well written score and e you have lyrics that are witty and charming even anthony rapp can t save this one it s one of those unfortunate movie going experiences where i actually felt deeply embarrassed for everyone involved,0,1,0.5223357,Negative,Positive
its such a shame that an important film like this is virtually unknown i don t think alan bates has done a better film than this its never shown on television the only time i can recall it being shown on british tv was in the summer of i have it on tape but sadly the quality isn t great due to a dodgy aerial at the time i remember wanting to see this film for some time before it appeared on tv it was shown on channel in the early hours of the morning thereby ensuring that it still remained unseen except for a very small audience i was living in bristol at the time and it was ironic that when i finally saw the film i realised that i had walked past the very house where it was filmed several times before the film treads a fine line a married couple attempting to make light of their tragic predicament of coping with their severely mentally handicapped daughter by laughing about it and even involving the child in their jokes the direction and the acting are so superb that the film is always compassionate and moving and is never in danger of lapsing into bad taste a couple of years ago i saw a clip of the filmed theatre production with eddie izzard in the role of bri and victoria hamilton playing sheila it showed izzard improvising and larking about and hamilton jokingly telling the audience to ignore him when he s being like this i maybe taking this out of context as i only saw a brief clip but having read the play and seen the film this is clearly such a delicate subject that such an approach is both insensitive and disrespectful izzard was praised for his performance but i felt uncomfortable with what i saw it is perhaps surprising that such a successful play failed to find an audience when it was finally filmed this is one of the best british films of the s and hopefully it will be released on dvd one day,1,0,0.4954605,Positive,Negative
yeti curse of the snow demon starts aboard a plane full of american high school teens who are on their way to play a football game in japan unfortunately during a fierce thunder storm their plane crashes in the himalayas unlucky really with some dead some alive the survivors have to think about themselves decide to wait it out until help comes however just when they think their luck couldn t get any worse they soon discover that a huge hairy yeti type abominable snowman creature wants to kill eat them all trapped cold starving fighting for survival will help reach the stranded teens in time yeah with a title like yeti curse of the snow demon it can only mean one thing that is that someone at the sci fi channel has made yet another creature feature although to give these things a bit of variety the sci fi channel here in the uk are now dubbing them as a beast feast as if that will make any difference directed by paul ziller one has to say that yeti curse of the snow deamon is a terrible film but a somewhat entertaining one at the same time sure it s bad but it s sort of fun at times too the basic premise is alright actually it s a sort of cross between alive with it s plane crash the survivors having to turn cannibal to survive the excellent gory killer bigfoot another legendary hairy monster exploitation flick night of the demon which i would defend with my last breath i have to say it s not exactly a marriage made in heaven but as i said it s fun at times if not exactly gripping or well written the character s are mostly annoying american teens there s the expected arguing there s the macho hero the strong female the coward who thinks only of himself so there s no prizes for originality there are some plot holes too if a plane load of people crash why only send two rangers on foot to search for them how are you going to dig a large hole line it with sharpened sticks in the space of ten minutes why did the yeti not kill that bird at the end it had killed everyone else up to that point so why not her the there are actually two yeti s running around twist isn t used to any effect at all either at least there s a good pace about the film it certainly moves along at a fair old pace i never found myself becoming bored with it there s some moderately gory action the film does have some fascination in seeing whether the kids are going to survive or not if they are going to eat their dead mates or not the one thing you can always say about these sci fi channel creature features or beast feasts is that the cgi computer effects will be laugh out loud hilarious so that proves to be the case yet again the plane crash at the start looks awful the yeti when it s cgi looks simply embarrassing jumping all over the place like it s on a pogo stick there one or two nice gore scenes including a ripped off arm a squashed head a ripped out heart some dead bodies some blood splatter the best bit when the yeti rips a guy in half beats him with his own ripped off legs before biting a big chunk out of them according to the imdb the actor playing the yeti took three a half hours to get into the suit the make up which seems like a long time since it s actually a pretty tatty looking creation apparently the original title was raksha curse of the snow demon with raksha meaning demon in tibetan sanskrit so now you know this has reasonable production values considering the usual sci fi channel stuff they churn out although the mountain location looks nothing like the harsh bleak himalayas was probably situated near some ski resort somewhere during a lot of the daytime scenes it actually looks pleasantly warm the acting isn t that good i didn t think any of the girls looked that good either which didn t help yeti curse of the snow demon is another terrible sc fi channel creature feature if i am honest that any sane person will not like but if your looking for a bit of horror themed fun then this isn t too bad there are one or two entertaining moments that make it somewhat watchable even if it s not very good,0,1,0.54675514,Negative,Positive
