review,actual,predicted,probability,actual_sentiment,predicted_sentiment
not much to say on this one a plot you can pretty much peg in the first minutes nothing overly wrong with this film very little action for an action film there was a chance to explore the characters emotions occasionally whether an action film is the right genre to do that with i m still undecided sniper was one of the easiest films to watch without giving full attention to as it had little twists and a straightforward plot i was probably guilty of that so with a second watch or with undivided attention it may be better but the best of my out of s,0,1,0.9880754,Negative,Positive
i ve bought the feast of all saints and it s not truly a horrible movie but a lot of things could have been better it had a lot of historical value played out by very talented actress actors and it s not an everyday occurrence that actors can play out such a role and have it be somewhat believable there were some parts that were a little mediocre and confusing but i wouldn t say that the entire movie was horrible once you think about that capturing s new orleans and making something out of it it pretty hard and much harder to get actors who can strongly signify those parts but the only big problem i had with the movie was that most of the actors who did play the free people of color were mostly light skinned africans not very universal in casting others who weren t light skinned one of the old creole stereotypes that still exists whomever did the casting could have picked a wider variety when it came to hue despite many creoles are color conscious rather picking actors that looked near white in a sense could have been more thought out the actors did a great job the script could have better written and overall i found the performances were very believable,1,0,0.4734437,Positive,Negative
considering all the teen films like the breakfast club and pretty in pink that are lionized it is surprising that this one is so ignored there is no sex in it but sex is thought of including the idea that it may matter what others think about it the kids do not always get along with their parents but neither the parents or the kids are seen as always right or wrong and the parents are not seen as monsters it deals with hero worship how one girl does a dangerous thing which could have lead to real dustier before realizing that she was wrong the movie is kind of ahead of its time one kid asks another kid what birth control she uses she says she is doing nothing to need birth control she replies wrongly oral sex,1,0,0.3270462,Positive,Negative
i went to see this movie actually i went to see family portraits which contains cutting moments other short films by douglas buck at the mar del plata festival argentina i just couldn t watch it i had to cover my eyes after the st half of cutting moments and take a peek every once in a while by the time it was over my stomach was upside down and i felt light headed i just had to leave the cinema a few minutes after the nd short begun btw of course i was not the only one who left the room it was waaaay too violent and disgusting for me i am impressed by the many brave people who actually loved it i just don t get how you can love that kind of movies the shocking and bloody and horrible images i saw got really stuck in my head for like two days i also try to analyze the story my boyfriend did see the whole thing and told me about it and i just don t think it makes any sense i mean that amount of violence and stuff makes no other sense than to try to shock people and that s not a good enough reason i think there s absolutely nothing in this movie that i can say well at least x thing about it was good but well i guess i will never understand that kind of films,0,1,0.74372566,Negative,Positive
one of the classic low budget s movies this film was found in a bargain video shop in london for only p interestingly the package lists the star of the film as charles bone who sounds like a porn star but once the credits role it s obvious that the picture is aligned to far the right of the tv screen so that all the cast members have the last letter missing from their names from the moment the narrator lamely introduces us to the situation that the desperate tenants of a grimy new york city apartment block you know you re in for a rollercoaster ride of fromage the direction is from the ed wood one take school if one or two extras were looking at the camera crew then what the hell the films finishes with a plot twist that puts the usual suspects to shame buy it now,1,0,0.03245952,Positive,Negative
why because for one reason there has never been a more adorable scene in any film than ann margret singing bye bye birdie at the opening she reprises it again at the ending too in a different mood both wonderful rent it and see even if that s all of it that you watch you ll agree i m sure everything about the original was so excellent it just didn t need a remake sorry jason and vanessa gave commendable performances as well as tyne and chynna in fact all the actors and singers in this new version were giving their all but it s like trying to improve on casablanca it just can t be done it s even annoying finding yourself comparing the two mentally as you try to appreciate the remake and it just falls short through no fault of the actors,0,1,0.71956015,Negative,Positive
hard to believe that director barbet schroeder once did the majestic and very funny maitresse and now only seems to do by the numbers hollywood thrillers this is very lightweight john grisham material crossed with the plot of a tv movie bullock is cass mayweather a feisty and independent crime investigator specialising in serial killers ben chaplin is her reserved police partner sam kennedy and together they make an uncomfortable duo not good when two unbalanced college maladriots gosling and pitt decide to send them on a wild goose chase by planting very clever and misleading forensic evidence at a crime scene fair enough but while bullock and chaplin fail to create any sparks we also have to endure a several dull overly melodramatic flashbacks illustrating an important event in cass s history then of course there are the frequent shots of a cliff side log cabin where there s absolutely no doubt the ott ending will be set oooh the atmosphere watch any episode of csi instead it s to the point and far more exciting,0,1,0.9192505,Negative,Positive
opera the u s title is terror at the opera is somewhat of a letdown after some of dario s other movies like phenomena tenebre and suspiria i still can t find inferno anywhere it s one of those movies that has a great first half but midway through it s like someone started slowly letting the air out of the screenplay and logic the basic plot involves a beautiful opera singer who is being stalked by a deranged obsessed fan this killer begins killing people close to her in a most unique fashion he binds and gags her and tape tiny sharp pins under her eyelids so if she tries to close her eyes she ll gouge out her eyes this forces her to watch while the killer murders her acquaintances in typically brutal and gory argento fashion unfortunately about midway through the film becomes sluggish and illogical this is especially directed towards the killer s motivations i still haven t completely figured out why he s such a nut the ending especially come out of left field in the worst possible sense but for about the first hour or so this is some of dario s best filmmaking and the camera work is breathtaking too bad it couldn t maintain it through to the end rating,1,0,0.10929716,Positive,Negative
this movie was recently released on dvd in the us and i finally got the chance to see this hard to find gem it even came with original theatrical previews of other italian horror classics like spasmo and beyond the darkness unfortunately the previews were the best thing about this movie zombi in a bizarre way is actually linked to the infamous lucio fulci zombie franchise which began in similarly compared to zombie zombi consists of a threadbare plot and a handful of extremely bad actors that keeps this horror trash barely afloat the gore is nearly non existent unless one is frightened of people running around with green moss on their faces and the english dubbing is a notch below embarrassing the plot this time around involves some sort of covert military operation with a bunch of inept scientists ie an idiotic male and his stupid female side kick who are developing some sort of chemical called death one that is supposed to re animate the dead unless my ears need to be checked i don t even recall a reason for the research of death one it seems to exist only to wreak havoc upon the poor souls who made the mistake of choosing to star in this cinematic laugh fest anyway death one is experimented on a corpse whom i swear looked like yul brynner and after it is injected into his system he sits upright and his head explodes the sound effects are also quite hilarious as the corpse s face bubbles with green slime the sound of paper crumpling can be heard the death one toxin is transported outside and is hi jacked by a group of thieves where one makes off with it but infects himself after cutting himself on an exposed vial needless to say the guy turns into a zombie but not before he makes his timely escape to a cheap motel infects a lowly porter and murders a maid by pushing her face into a bathroom mirror the military catch wind of this and immediately take action before eliminating everyone who is unlucky enough to be within the contamination zone and turn the motel upside down they find the infected thief and burn his body only to have the smoke infect a flock of birds that are flying over the chimney stack we cut to the introduction of a group of men who are on leave from the army listening to groovy music that is coming out of a little dinky boom box while trailing a trailer load of slutty girls who are leaning out of the windows and showing off their chests can someone say zombie food we also have a sub plot involving a girl and her boyfriend driving a car who stop to inspect a group of birds lying on the road the same birds that were infected by the zombie smoke the birds attack the boyfriend and the girl drives off to a deserted gas station to seek water this is one of the most incredibly hilarious moments of the movie she walks around this old dirty rusty and obviously abandoned building where she continues to ask aloud hello is there anyone here please i just need some water she encounters a group of zombies one of which is chained to a wall and the other is swinging a machete after a bit of rumbling and tumbling around on the ground she escapes but not before blowing up the gas station with her lighter meanwhile the birds attack the trailer load of whores and one girl gets pecked and infected they all pull up to the same motel where the original infection took place and this is where the second most hilarious moment of the film takes place after a matter of hours a day at the most the same motel is now caked in dust has vines growing throughout it and looks like it has been sitting derelict for years anyway what better place to take refuge than this particular building needless to say the group begins to break down as several people walk off together to get themselves stuck in an incredibly stupid situation involving a zombie attack the third most hilarious moment concerns a man and a woman who explore a deserted village of which the woman comments this place is a dump she then proceeds to get pushed off a balcony by a zombie into pirahna infested water where she has her legs bitten off and turns into a zombie within seconds meanwhile her friend back at the motel who got pecked and infected hours earlier is still turning into a zombie unfortunately there are just too many inconsistencies in this movie that makes this movie just too stupid for words for example the time rate concerning infected people being zombified differs greatly sometimes it takes seconds other times it takes hours some zombies run others drag their feet and walk really slow some even do kung fu moves while others hide under stacks of hay to surprise people some of the zombies even talk the funniest moment of course is the infamous zombie head in the fridge gag which elevates itself in mid air and attacks a stupid man who goes looking for food funnily enough his girlfriend gets her throat torn out by it s headless counter part lmao the biggest disappointment for me though was the lack of story lines involving the people who are in fact killed by zombies we never get to see them come back as zombies in fact the only ones we do see zombified are the ones pecked by the birds and the one girl who gets her legs bitten off other than that i was at least expecting the couple who were killed in the kitchen and or the guy who was killed on the bridge to come back as zombies it is also amazing that these zombies only take a few bites and then move on to their next victim the most laughable moment was of course the zombie fetus a pregnant woman who has been infected lies on a bed in a hospital a woman who seems to have a lot of medical knowledge tries to deliver the baby and has her face pulled off by a zombie before having her head pushed into the woman s stomach where a hand bursts out and proceeds to rip the rest of her face off timeless as usual all the characters are perfect stereotypes of this genre the megalomaniacal military officer the pathetic useless squealing women who scream to get killed the obvious characters who are about to get killed ie watch for the man chasing a chicken i guess this movie really is a comedy there were many laughable scenes such as the shed that gets blown up with a hand grenade obviously the scene where the entire budget was spent and a climatic scene where a man screams i m thirsty thirsty for your blood the costumes are really bad the same zombies reappear throughout the course of the film wearing the same asian like clothing that may be found in a bruce lee film and watch out for the blue s skirt the girl at the motel is wearing when she and her boyfriend bump into the infected man the end of the film leaves open the door as usual for the apocalyptic story line a radio dj who narrates throughout the whole movie turns out to be a zombie himself and warns his listeners about the beginning of the end while the two survivors take off in a helicopter hardly dawn of the dead material if you ask me regardless this movie does deliver many laughs the gore is minimal and what gore there is it is very unconvincing let alone unimaginative the usual mix of black blood thick green goo oozing out of weeping sores and zombie make up consisting of green moss zombi makes for a good rental for a sleep over party or a night of beer and popcorn other than that horror fans should stay away out of,0,1,0.9814608,Negative,Positive
the appeal of ancient films like this one is that you get to see an actual moving image of life over years ago here are a lot of people leaving a factory all of them dead by now and none of them even remotely aware of the magnitude of the invention that they are walking before i was shocked to read one reviewer call this film as boring as home videos today and at least one other mistakenly identified it as the first film ever made it was the first film made at the rate of frames per second rather than the then normal frames per second sure all you see is a lot of people filing out of a building and passing before the cinematograph on their way home from work but this is a curiosity piece for dozens of reasons not the least of which is that it was the first film made by the lumi re brothers who probably had a stronger impact on the development of the cinema than any other individual or group of individuals in history,1,0,0.01588283,Positive,Negative
i was unsure whether or not andy sidaris could repeat his success with the cinematic hit malibu express with his film fit to kill he has proved that sidaris is a serious filmmaker and not just a one shot director the plot written by sidaris which was ungratefully passed up by the academy is a complex screenplay involving many unseen twists and turns the main characters composed work for a sexually based radio station known as ksxy cleverly ksxy is actually their secret headquarters in fit to kill they confront their long time nemesis kane who is trying to steal one of russia s most prized diamonds a well written screenplay is not all excellent acting by the cast helps to ensure this film as a cult classic panned by the critics and the box office this film will be appreciated in years to come it is now suffering the same fate as clockwork orange and taxi driver did but in the future will undoubtly become recognized i am disappointed no critic circles have recognized andy sidaris s trademark filmmaking the costumes the special effects all help to compliment this already beautiful piece of filmmaking it may do you best to ignore the dismal rating on this film and go out and rent it for yourself my personal rating is the drama is as thick as the blockbuster runaway bride and the action better or equal to the cinematic masterpiece last action hero andy keep up the good work,0,1,0.9985133,Negative,Positive
this movie has been a classic in my part of the country because it was filmed in my own small town i now have many friends who are guards at dixon correctional and i myself worked for yrs at the superamerica store next to the krogers store the old lady was at however this is still the dumbest movie ever made destined to be introduced by gilbert godfreid or rhonda shearer if it hasn t been already a bit of trivia illinois doesn t even have parole hearings and dixon prison is a medium security facility housing burglars and vending machine vandals the classic clucking seduction scene is perhaps the most amusing piece of writing i ve ever seen especially with the suspenseful build up,0,1,0.98228514,Negative,Positive
i saw this movie when it first came to the theaters in and though i knew it wasn t of award winning caliber i kinda liked it it tales the tale of former cub scouts reuniting to take on the one task they never got to finish as kids which is to climb mt whitehead of course now the cub scouts are all grown up and have developed their personalities in a variety of ways but none too differently than they were as children richard lewis is still neurotic richard belzer is still a playboy franklyn ajaye is still sort of the dear abby of the group and tim thomerson is still the surfer dude of the group of course the top billed star is louie anderson a true believer in everything cub scout related he still lives in the same house with his mother still goes over the cub scout manual daily is brave reverent and clean and is the one who reunites the others for one more grand adventure in scouting compounding their task however is the grunski brothers two bullies drummed out of the cub scouts by the above mentioned by coincidence they run into their old den and decide to harass them a bit albeit harmlessly not so harmlessly is three escaped convicts who think pack is from the fbi and are intent on wiping them out all in all the movie still has bits of charm observe richard lewis trying to get comfortable on a folding cot for example and you have a really funny bit going for you upon further review the entire film needed more of that type of observational humor it doesn t hold up well after all these years but still remains a guilty pleasure,0,1,0.99806076,Negative,Positive
there is absolutely no doubt that this version of tarzan is the closest to burroughs vision while he gladly collected his royalties from the films produced during his lifetime he frequently made it clear that they were little more than the bastard children of his tales the film studios ludicrous obsession with casting olympic swimmers as tarzan was beyond laughable i guess we should consider ourselves lucky that they did not set their sights on shot putters prior to this film the most faithful adaptations were in comic strips and comic books as fine as some of these were we had to wait seven decades for a filmmaker with the integrity to respect the character as he had been created,1,0,0.007693579,Positive,Negative
stifler has finished running his naked mile and is now attending beta house crazy stuff happens people run around naked and nerds are made fun of and this series is dead in the water the naked mile was a crap film but i found it to be significantly better then band camp it seems they ve gone back to what didn t work for them and it shows that they don t care either you can tell where the target audience is and they nailed it perfectly young teenage boys who like to see naked women crude humour and beer drinking will love beta house everyone else can pretty much look away star wars became a massive success that stunned audiences with it s ahead of its time special effects lord of the rings created an entire world of mythical creatures and massive battles that dazzled the eye the matrix changed the way action and sci fi films were made specifically with the cutting edge special effects with all the advancement in technology we eagerly await the next big thing that will have our jaws dropped to the floor then comes american pie beta house which pushes the boundaries of what technology can do when people have created spaceships landscapes and creatures using cgi beta house decides to use this technology to create semen yes the thing that creates life the thing you see so many times in pornography films is created and time slows down to show us the white residue shoot across the room onto a teddy bear is this funny disgusting neither beta house shows more nudity then the naked mile which is surprising considering the previous installments title does the film need it of course not does it ever advance the plot does it ever does it ever get a laugh does it ever get young boys aroused yes the women are beautiful but if i am the one who thinks there is too much nudity then you might as well just have made a porno the female who catches the affections of our main character is pretty and doesn t annoy the viewer like previous girls have done in the series but not once did i ever believe this character would ever do what she does i m pretty sure every action from the characters in this film are far from realistic the american pie series has fallen from a realm of reality into a fantasy world none of the events in this film would ever happen if they ever did then i need to attend this school immediately is this film suppose to make people feel like they are having a good time well it doesn t we are watching them have a good time by the end of the film we hate them for all the fun they are having there is a deer hunter scene in the film but to make it funny for today s audience they decided to substitute bullets wit horse semen are you laughing yet instead of shooting themselves with said semen in the head or face they place the gun in their mouths are you on the floor laughing yet the first time we are introduced to stifler s roommate he s having sex with his girlfriend are you cheering at the nudity yet the film at first seems like it will be about the boys trying to get into the frat house but then it shifts to them already being in the frat house but needing to perform certain tasks then it shifts to a competition between nerds and the boys it goes a little revenge of the nerds on us for a bit and it seems out of place i honestly do not know what these film is about because it goes all over the place most of the comedy seems forced for shock value even at the beginning with the dad showing his son the list of people he has had sex with the joke is in there somewhere i think it might be the fact that his wife is not the last name on the list or it could have been that one of his son s friend s mother was on the list either one it doesn t work i guess if you haven t guessed it yet this film is not funny nor does it seem to be focused the story is pathetic and the so called crude humour that the series has been known for doesn t shock skip this lame installment and any future ones as well i do not know why i have seen all the entries in the series but for some unknown reason they seem to have found their way to my eyes,0,1,0.99998283,Negative,Positive
the only reason i decided to view this film is because of the great acting talents of karen sillas alyson haywood bad money who is deeply involved with gary cole dave cry wolf who is a great war hero and has all kinds of ways to make money and never seems to stop telling lies alyson and dave are trying to rebuild an old home and restore it to comfortable living conditions the relationship gets troublesome and alyson decides to find out what is going on and the plot gets very mysterious if you are a big fan of karen sillas this is the film for you i only wish karen would appear in more films i miss her great talents,1,0,0.22702986,Positive,Negative
nathan detroit runs illegal craps games for high rollers in nyc but the heat is on and he can t find a secure location he bets chronic gambler sky masterson that sky can t make a prim missionary sarah brown go out to dinner with him sky takes up the challenge but both men have some surprises in store this is one of those expensive fifties mgm musicals in splashy colour with big sets loud music larger than life roles and performances to match broadway photographed for the big screen if you like that sort of thing which i don t my main problem with these type of movies is simply the music i like all kinds of music from albinoni to zz top but broadway show tunes in swing time with never ending pah pah tah dah trumpet flourishes at the end of every fourth bar aren t my cup of tea this was written by the tag team of frank loesser mankiewicz jo swerling and abe burrows based on a couple of damon runyon stories and while the plot is quite affable the songs are weak blaine s two numbers for example are identical unnecessary don t advance the plot and grate on the ears and are also flagrantly misogynistic if that sort of thing bothers you there are only two memorable tunes luck be a lady sung by brando not sinatra as you might expect and sit down you re rockin the boat nicely performed by kaye but you have to sit through two hours to get to them the movie s trump card is a young brando giving a thoughtful laid back performance he also sings quite well and even dances a little and is evenly matched with the always interesting simmons the sequence where the two of them escape to havana for the night is a welcome respite from all the noise bustle and vowel murdering of noo yawk fans of musicals may dig this but in my view a musical has to do something more than just film the stage show,0,1,0.8961673,Negative,Positive
little quentin seems to have mastered the art of having the cake and eating it as usual the pure sadistic display can be explained as a clever thought provoking way of sending violence back into the audience s face sure mr tarantino violence is baaad sadism is baaad it is well worth wading in it to make that point how very brilliant the juvenile part of the audience may well not be clever enough to follow all the smart references to higher levels of consciousness though but i m confident they ll see the light one day thanks for making this little world of ours a little better you deserve a medal,0,1,0.9964228,Negative,Positive
critics and audiences both pretty much panned this movie but i actually didn t think it was too bad even the critics i normally agree with thought it was crap and i normally despise pg horror films so this means one of two things either i m too easily pleased and my taste in movies has dwindled over the years or when a stranger calls isn t nearly as horrible as it s made out to be now to be fair some of the criticisms of the movie are true there s not much character development and not much happens in the story but man alive folks how much were you expecting from a movie about a babysitter being stalked cut them some slack as a former babysitter who was watching this flick late at night with the lights out i can safely say the stalker dude was one creepy mofo who knows i guess stuff like this just gives me the willies yes i admit i had fun watching this and i don t care how big of a minority that puts me in,1,0,0.05160731,Positive,Negative
yowsa if you really want some action check out the babes and bombs on this non stop thriller veteran star martin sheen leads a trio of supermodels on a mission to stop nuclear terrorism but director dean hamilton doesn t let this heavy plotline get in the way of massive doses of teensy swimsuit scenes jiggly beach jogs hubba hubba hot tubs and the like want action you ll get more of it here than in pearl harbor want babes you ll get an eyeful every two minutes want more go out and buy this video yowsa yowsa yowsa that s some mighty spicy meatballs,1,0,0.16412762,Positive,Negative
if you want to learn something about the spanish civil war and about all the political details and intrigues let me tell you you ve chosen the wrong film this is a vision of the war as it happened in majorca a small island off the coast of spain when a war like this happens in a small island that takes position for the traitor almost at once there is no war in the open the soldiers are sent to the front to fight in the mainland while another kind of war happens at home on the small island there neighbours tell on other neighbours sometimes because their political views are contrary to the new regime but many people are told on because of old family fights or maybe the silent introvert who has no friends is told on by someone who wants to earn some points and these things don t happen in the open there were some trials true but many other times people would just be woken up in the middle of the night taken out of their homes to the closest cemetery where they would be killed and the next morning the bodies would be found and people would have an idea of what had happened but nobody would dare to speak or to do anything we re not talking about soldiers killing someone they had never seen in their life we re talking about people killing their neighbours and probably saying hello to their widow the next day and even attending the funeral for the guy they had killed we re talking about villages with one or two thousand inhabitants where everybody knew everybody i am from that small island and i ve heard the stories my grandparents told me and i must say that this film upset me oh yes it did but i also found it remarkably beautiful and moving the initial violence is not something the director or the writer made up that s how things happened during that war a kid knowing that his mate s dad is in the fascist squad that killed his dad completely possible all that happened later on possible too tb was real too at that time my island was not the holiday resort it has become people were poor illiterate and worked in small farms after the war there were times of hardship so you won t find a war story in this film or at least not the kind of war story you expect there are no battlefields no soldiers no political intrigues this is the meanest kind of war which happens when the space is limited just check the size of the island when neighbours fight with their neighbours when members of the same family fight each other and they live in a place where everybody knows everybody you ll find a story about the damage that this particular kind of war can cause to people and the story of how they survive that damage or maybe they don t i must mention the excellent work done by the writers who adapted the novel and by all the actors who managed to sound really majorcan that was remarkable,1,0,0.2541393,Positive,Negative
hrm i think that line was from the old movie posters this is a dumb movie that seems to have been translated from some language that was totally unfamiliar to the translator here s a tip any movie that starts with a black screen and text reading in the future is going to be fun this means that the premise is so implausible that they have to explain it to you in this case in the future means that instead of fighting wars nations have guys climb into giant robots and duke it out to determine well that s never terribly clear but it s probably something really important there are good guys obviously capitalists i e us and bad guys commies and there are big stop motion robots sadly the effects budget was pretty slim so we don t get to see a lot of the big robots there are plenty of cheap looking interior scenes and then a big space fight near the end the space fight is especially nice as it serves precisely no purpose other than the blow the remainder of the effects budget with said money now spent the climactic fight degenerates into and i m not making this up two guys hitting each other with sticks i can always get a laugh in a bar by re enacting the final scene complete with a last line guaranteed to leave any audience scratching their heads like i said it s dumb that s why i bought the tape,1,0,0.073881835,Positive,Negative
so many great actors so little worth watching but with a script that misses so much of what made the book special i don t hold it against anyone on screen though flawed the book was one of grisham s only that i truly liked especially how it captured the flavor of a deep south small town a slightly different world to a coastal urbanite such as myself i also loved the matter of factness naturalness of what occurs in the book in the movie characters are given a nobility of personality that seemed so stilted the villains and foils are flat and dimensional but as with so much of joel schumacher s work genuineness and authenticity are conspicuously absent and every point must be delivered via sledgehammer to the midsection so preachy stilted and superficial about so horrendous a tragedy i wish someone would do a remake and get the story a little more right,0,1,0.5811868,Negative,Positive
this was the first movie that joan crawford and clark gable made together and they would go on to make several more crawford stars a young rich girl who s father is wiped out in the stock market crash and there is nothing left for her and her brother they have never worked before and the brother william bakewell gets a job with gable who is a gangster and bakewell thinks it will be an easy job but gets in over his head pretty quick crawford becomes a reporter at a newspaper but wants to work on the big stories but is given worthless stuff to work on their is a massacre in which several of gable s men are killed and crawford was a witness to the whole thing it s a good movie but not one of their best,1,0,0.0022347495,Positive,Negative
through its hour running length crash charts the emotional anguish of its odd ensemble of characters when faced with the sometimes blatant and sometimes latent forms of racism underlying in american society that and the emotional anguish of one of its audiences sitting near the front and desperately trying to make sense of what movies have become these days the era we live in has become so complicated not only do we reject modernism even the not very enthusiastic flag waving of post modernism ideas is always being shot down by what post post modernism that aims to destroy all these ideas all in no part thanks to the great destructivist ideas of those great thinkers but i digress this has nothing much to do with the what the movie is about but rather what the movie is sure it seems hard to earn a living in a hollywood that has to cater to a market that is so post post post everything that cynicism has become more than just a motto in life it has become part of everything we do and part of everything we think of whether we like it or not and so a new studio product is born indie films which once were energetic and idealistic in its defiant experimentalism now seem to be as equally adamant as hollywood films to sell to indie film markets an indie film must sell at sundance before becoming acclaimed and so nothing is simple anymore even what constitutes a good film becomes so murky whereas in the past filmmakers just wanted to entertain people and tell a good story and in these seemingly simplistic attempts the greatest of films are borne filmmakers nowadays have to make films that are good first and foremost films have to make people think have to be meaningful has to be provocative raise questions yadda yadda yadda what it all boils down to is a subversion of the hollywood movie system but this subversion seems strangely similar to the formulaic similarity of hollywood films the countless ways of differing to essentially be the same product and i haven t even begun on the film yet maybe i ve become too picky on films i see these days maybe it s because of my primary need to be entertained rather than say be probed when seeing a movie but hell this movie is one big load of crap and i m repulsed by this movie not just because it follows the how to make a good movie good guidebook to the t characters spout eloquent lines and are sooo witty like they re gifted with the speech of god it raises issues about racism and life confronting racism in america it has touching moments where everyone discovers more about themselves and more about other people not to mention the fact that once you hear the ambient new age soundtrack of women singing in high registers in foreign languages you know you re in for all of the above traits and something about the aforementioned point about it raising questions about immediately compelling issues like racism pisses me off big time like all post post post post post everything movies it doesn t contend with just having a message about this issue because oh our audiences are much to intelligent for that these days in this post post post post world our audiences want us to make them think doesn t want us to put things so simplistically and then they will go into existentialist crap and say that s because life itself isn t simplistic ha ha ha what other common drill do we here then the audience need to think about issues rather than have them fed to them okay okay and okay so the film makes it a point to pound the audiences with these non messages and since they re not exactly a message it s so decidedly subtle and subtle means good right so we re being hit again and again with this well written subtlety with the eloquence of rhetorical prose and as if the irony is not steep enough we have ludicrous character the only character who seems to not take all these racism discussion bullshit seriously being converted into one of those irritatingly meaningful characters where he learns something in the end giving meaningful looks and pauses where audiences are supposed to learn something about themselves too um yeah how i wanted to see an incredibly racist film right after this man to cut the long bullshit short i guess i wouldn t have taken issue with the film if it wasn t so bloated in its self importance the angst that forms the entire movie felt more like white boy whining than actual spike lee ish anger it s so tim robbins and sean penn the type that wants to wave flags about humanitarianism when the only thing they don t realize is the flag they re waving is their hole ridden underwear plus it s become so trendy in the post post post post world to be completely subtle about it nothing is simple any longer in its best efforts to actually be good provocative and ultimately human it s become neither imho just another indie crap from an indie director that wants to make a name out of himself as a credible indie filmmaker now at least hollywood is more simple and sincere in its manipulativeness,0,1,0.9948787,Negative,Positive
this movie is truly brilliant it ducks through banality to crap at such speed you don t even see good sense and common decency to mankind go whizzing past but it doesn t stop there this movie hits the bottom of the barrel so hard it bounces back to the point of ludicrous comedy behold as kor the beergutted conan wannabe with the over abundance of neck hair struts his stuff swinging his sword like there s no tomorrow and the way he swung it i really am amazed there was a tomorrow for him or at least for his beer gut don t miss this movie it s a fantastic romp through idiocy and sheer bloody mindedness and once you have finished watching this one dry the tears of joy or tears of frustration at such an inept attempt at storytelling from your eyes because some stupid f l gave these people another to make a sequel,0,1,0.91498905,Negative,Positive
surprisingly not terrible and well animated for one of disney s straight to video throw away sequels like the previous sequel the lion king i was glad that disney brought back most of the original voice actors which makes a big difference and they kept a good level of traditional animation the plot wanders around for a while but we are distracted by an unending string of jokes ranging from hilarious to dull to break up the detached plot and jokes they gave us some silly musical sequences which much like the jokes range from entertaining to a quick trip to the fridge for the most part the mst k like moments are bland and full of untapped potential and really don t add a whole lot to the movie other than to act as a vehicle for an hour long flashback the new characters are at least likable and the old characters are out doing their thing so i can t fault them there overall this movie in not bad and it makes for a nice frivolous filler between the more serious lion king titles,1,0,0.37486768,Positive,Negative
two page boys working at a radio network go from trying to solve murders to performing in black face in between work shifts jack moran and sidney miller star in this whodunnit from lots of fast talking everybody yells at everybody and the two page boys call the police detective marty played by ralph sanford it s a real shortie at minutes and it has the feel of being adapted from a play since it mostly takes place in a radio station soundstage we don t really care about any of the characters which is probably why its hardly ever shown no big deal this was phil karlson s second film as director we re not given any clues as to who might be knocking people off so we just kind of follow the police detective and the page boys as they all try to solve the mystery first i ll say no more so as not to give away any spoilers,0,1,0.8615246,Negative,Positive
years ago i saw the godfather and it made a lasting impression on me the atmosphere of the movie was first class the acting memorable and the storyline a classic recently i bought the trilogy and after watching part again i looked eagerly to viewing part i was so pleased to realize early on into part that here was a fitting follow on to the great godfather movie again everything was just about perfect and i could not wait to see godfather iii wrong i wish i d stopped at ii the storyline was not good it seemed to me like a story made up just to have a story the characters were weak especially the daughter pacino s protege was a weak character that would have been eaten alive in godfather or then scenes such as corleone being invested with all the trappings of the catholic church with full choir the assassin on horseback riding away into the sunset the unseen helicopter machine gunning of the meeting where the goodies get away and everyone else is shot daughter and st cousin rolling bits of pasta across a board the pathetic shooting on the steps corleone stuffing sweets down him with orange juice for diabetes a man of his intelligence and guile isn t ready for an emergency no it was not good and with the best will in the world i wont be able to watch it again but i ll watch many times down the years,0,1,0.69596076,Negative,Positive
the best thing about camp films in general is that you know what to expect it s like watching a professional wrestling match or a day time soap opera or a jerry springer show you immediately can follow the skimpy plot identify the cardboard characters and watch in satisfaction while all the cliches are being fulfilled however at times the director does something real unexpected it may be something extraordinarily stupid or something weird or something insightful the director makinen is up there with the best camp directors and this is his best movie in yon saalistajat everything seems to come together there s nothing good about it but still manages to be a coherent whole not once does the movie slow down the action flows on and punches keep on coming the weirdest thing is that there s no sense of time some characters seem to take months doing something while other characters have only spent one hour at a bar this is partially due to finnish summer where the sun never sets so you don t experience the day turning into a night at all finally there is a plot there somewhere you may have to watch the movie three times before you realize it though,0,1,0.99772424,Negative,Positive
