review,actual,predicted,probability,actual_sentiment,predicted_sentiment
of course i have disappeared into the movies the neil young concert film heart of gold there have been many great concert films through the years the best being martin scorsese s the last waltz which filmed the band s last concert at filmore west a phenomenal concert and a phenomenal film that is if you love rock and roll and felt as if you had been born into it and were part of the music and could be in the band if you had a better guitar and someone would show you the chords and that with a few chords and a lyric or two you could change the world as you can guess i felt all five to the bottom of my twenty four year old soul neil young was in the last waltz they had to digitally before digital actually they had to manually scrape a big hanging cocaine rock that extruded from his nose so in the film there s a bright light that is not the star of bethlehem dangling above his lip and below his nostril it s a famous bit of rock and roll history but the last waltz was made when the band and neil and everyone else was in their thirties and heart of gold was filmed last year when neil is in his sixties and his band looks as if they are in their late nineties and the entire movie could visually be used by the christian right and the dea in the same way that those ohio state patrol films of the perils of drunk driving were used when i was in high school showing dead teenagers hanging through front windows or dangling from trees or bloody in a ditch close your eyes and it is a terrific concert open them and view dorian grey s hidden portrait case in point the once ethereally beautiful emmylou harris literally coming out of the darkness to sing with neil and from dark to light appearing to be a ring wraith leapt full borne out of the river in front of rivendale ghastly ghostlike a nose that doesn t appear in nature and is not an advertisement for plastic surgery eyes that make buttons on dolls look lifelike and the ability to express any emotion human or not constrained by unrestrained over indulgence in botox my mind reeled porcupine peru jack daniels living hard for decades my god sweet emmylou harris who i saw sing for free at fred s in boulder a face a year dead pharoah would not accept but the voice as pure as a thick lipped bottle of boulder beer brewed from the waters of boulder creek and i closed my eyes and smelled ammmmmbbbererrrrrrrrrgerrrrrrrssss an homage one must use homage at least once in any film review to fred s hamburgers on boulder mall and the steve martin pink panther movie it would have been a terrific concert sitting in the dark in ryman auditorium maybe twenty rows back but close up in close ups it was a medieval morality play depicting the horrors of indulgence and the consequences of a sinful life the concert theme emblazoned on the scenery a prairie wind the last song massed guitars i counted eight and i wondered if irony was at play i don t think so a native american bass player a lead guitarist who looked and dressed like buffalo bill a piano player whose face looked like the screamer s face in munch s the scream the chick singers actually matronly singers mostly reminding one of the lost youth of senior united flight attendants still plying the friendly skies dressed in matching full length distressed denim dresses no it was played straight none of them had seen i would bet a mighty wind it will be a great cd and would be glad to tell tales of hippy dippy boulder when neil was a long haired canadian crooner whose indecipherable lyrics seemed to mirror heartache and loss feelings as universal then as now but only in a dark bar,0,1,0.6844747,Negative,Positive
if you want to see a film with no guns blood sex shouting angry people hero bad guys girls or even clumsy love words and you want to see a film in which every shot has the meaning of love this one is a must see film for me i ve been waiting for a film like this all of my life,1,0,0.3381635,Positive,Negative
well i m not about to add to the diatribe that s been preached about this film all i can add is that at no time does it even pretend to be a historic picture unlike braveheart titanic or the patriot all of which have very credible and serious historical amendments purely for theatric effect possible the worst of excuses has everyone taken a sense of humor bypass all i can add is a paraphrase from the good captain macleane it looked fantastic and we have a bloody good laugh one last point what astonishes me is that there are comments relating to the modern music in a historic setting i wonder if the same people made the same judgment about moulin rouge i suggest not,1,0,0.044729967,Positive,Negative
as i saw the movie i was really shocked to see what the s was about i know i may be wrong about some things but it seemed like the s really had an effect on people of the time some people said they would want to go back to the s from what i saw i would say yes for the excitement and no for the outcome but that s my opinion,1,0,0.46791074,Positive,Negative
just want to inform you guys that this movie was actually pretty good thought it was a lame ass movie but not at all many moments in this movie wore pretty horrifying this movie has enough blood gore and some sexy make out scenes of course to keep any horror buff like me satisfied the cast was also pretty good imo even though its not a high budget movie the effects wore definitely kinda creepy sometimes worth watching if u like a kick ass horror movie thats for sure tom,1,0,0.4787282,Positive,Negative
daddy s girls florence lawrence and dorothy west receive some terrific news at the local post office unaware they are being stalked by burglar charles inslee meanwhile father david miles receives a message from young robert harron which necessitates daddy leaving home so when the young women return they can be home alone as the vulnerable pair bed down for the evening the local grand ball of the black and tans gets underway and a dark skinned drinker portends additional danger for d w griffith s dynamic duo mr inslee has one of his better biograph roles stealing the film from the girls and daddy ironically director griffith appears as one of the black faced extras at the black and tans ball biograph girls lawrence and west are suggestive of later griffith girls lillian and dorothy gish especially in orphans of the storm and they are excessively affectionate in bed the racist tone is unfortunate since the story of a burglar redeemed by saving his potential victims from a greater danger is intriguing the girls and daddy d w griffith florence lawrence dorothy west charles inslee,0,1,0.8749489,Negative,Positive
i guess that everyone has to make a comeback at some point and that s exactly what embarrassed taft resident jack dundee robin williams intends to do in the best of times yep the man who went all crazy with the radio in good morning vietnam is playing football in this case he seeks to replay a game that cost his high school a prestigious title but ex teammate reno hightower kurt russell isn t just going to go along with it so easily granted it s not the best movie for either man but williams and russell are actually a pretty good comedy team and some of the names in this movie are likely to give you the giggles to say the least check it out,1,0,0.49814,Positive,Negative
i remember watching this as a child in the uk mesmerized by the story and laurence olivier s narration we would talk about nothing else at school the next day i imagine the ratings for the first showing were huge this is quite simply the best most comprehensive documentary series despite the fact they had to cut the story down to the bone they managed to capture so much what is interesting is that the battles of britain and north africa were pivotal yet are widely unrecognized as such by americans the series captures the rivalry between mountbatten and the american generals the suffering of german troops on the eastern front the maltreatment of japanese prisoners of war by american troops the images of the holocaust made me a non jewish european feel forever guilty about the treatment of the jewish people i don t know why this is not number one in the imdb rankings perhaps they are showing their bias against documentaries spoiler we win,1,0,0.48522815,Positive,Negative
the core message is strong the cast has given it their best shot the packaging is excellent but the screenplay is seriously over dramatized and every cliche in the book on women s suffering in india has been over used to the max,0,1,0.84889644,Negative,Positive
that s right you heard me i am a huge fan of james patterson i own of his books and i have read the entire series about lindsey boxer in my opinion the screenwriter should be shot what right did any film maker have to slaughter a terrific work of fiction and make it into a mockery of the mystery genre if i ever thought that harry potter was butchered then michael o hara has proved me wrong i can only pray that the next screenwriter who tackles this fabulous book will do it a great deal more justice to michael o hara and russell mulcahy don t quit your day job,0,1,0.6274489,Negative,Positive
this is one of those movies when you are watching it you wonder whether it is documentary or fiction after the movie ramin bahrani answered many questions and we learned that the movie has a script bahrani s camera is silent he is not judgmental he almost erases director from the movie by purpose background is not organized to make the picture pretty however don t get me wrong there is a lot of preparation for this movie starting on personal level being the part of environment being to be ignored when you film main character is a real actor in every sense i would like to thank all crew for this movie showing us another country within nyc i strongly suggest it if you like stories of others bora kizilirmak,1,0,0.46408975,Positive,Negative
this is a classic british comedy thriller i had always wanted to check out but no opportunity had arisen for that until now it s based on a popular stage play which had already been filmed a number of times previously most notably in by the same director but unfortunately this version seems not to have survived in its entirety for the remake under review the plot has been updated to the then current wartime situation anyway i was mainly familiar with early british comedians through the films of will hay given that this one features a similar plot of legendary hauntings smuggling and enemy agents it s very much in that vein it was actually scripted by hay s regular writing team of marriott edgar val guest and j o c orton the stranded travelers element then was an equally tried and true formula the star this time around is arthur askey abetted by richard murdoch none of whose films i had watched before who is as unlikely a hero as hay himself and whose personality proves to be just as potentially irritating but one soon warms up to him and askey certainly comes up with a number of witty lines and amusing bits of business throughout to justify the fact that the lead character of the play and the film version was split into two here with murdoch acting as the star s straight partner the remote single setting the events of the film largely take place during one stormy night provides for some wonderful atmosphere the last half hour with the sudden appearance of a mysterious couple raymond huntley and linden travers and eventually the arrival of the titular vehicle itself is especially gripping and well handled also worth mentioning from the remaining cast list is kathleen harrison as the stereotypical frightened spinster with a parrot as her constant companion and who is driven by all the excitement to take her very first drink,1,0,0.2981033,Positive,Negative
like tarzan the ape man only more so there s more of everything more animals more varied african tribes and scenes in which the thought must be if this was good with three or four lions forty would be better tarzan wrestles with crocodiles the the crocodile machine spins in the water like a rolling pin around and around jaws flapping tarzan can kill it with his ubiquitous knife if the blasted saurian would hold still tarzan kills lions and rhinos and a steadily increasing number of animals his friends are real chimps people wearing larger ape costumes and elephants in fact they use indian elephants far more friendly and trainable than african ones with costume ears attached to their heads the human story another white man worse than the rest shows up to join with holt to go after the ivory from the elephant graveyard tarzan won t show them the way so the bad guy shoots an elephant so they can follow it to its deathbed tarzan intercedes and the bad guy shoots him but of course he survives and returns to save jane everybody else dies holt and the bad guy and every single one of their boys people are expendable especially africans and there doesn t seem to be much distinction between the black fellows who die because they work for the white men travelling through taboo country and those black fellows who kill them this must be the last tarzan movie before the hays code made jane wear more clothes there are a number of underwater scenes in which jane swims nude and though the light is flickering the movement and the glimpses are very appealing apparently one of weismuller s friends from the olympic swim team did the nude scenes and not maureen o sullivan she however moves through the movie wearing the same sort of loincloth weismuller wears plus a bikini top showing a splendid glimpse of thigh and hip they still don t need to talk a lot they sleep together and hang out with cool animals and stay away from cities no wonder they re happy,1,0,0.021079917,Positive,Negative
david mamet is a very interesting and a very un equal director his first movie house of games was the one i liked best and it set a series of films with characters whose perspective of life changes as they get into complicated situations and so does the perspective of the viewer so is homicide which from the title tries to set the mind of the viewer to the usual crime drama the principal characters are two cops one jewish and one irish who deal with a racially charged area the murder of an old jewish shop owner who proves to be an ancient veteran of the israeli independence war triggers the jewish identity in the mind and heart of the jewish detective this is were the flaws of the film are the more obvious the process of awakening is theatrical and hard to believe the group of jewish militants is operatic and the way the detective eventually walks to the final violent confrontation is pathetic the end of the film itself is mamet like smart but disappoints from a human emotional perspective joe mantegna and william macy give strong performances but the flaws of the story are too evident to be easily compensated,0,1,0.9756923,Negative,Positive
this movie truly shows the farce and hypocrisy of indian society what it tries to show you is only one side of the story the other side of the story is the hidden emotional and mental abuse of indian children which this movie does not show indian parents are culpable for the following a destroying the individuality of the children by making them completely dependent on the parents at a very early age such children grow up to be adults only in physical looks but remain children in minds since everything has been provided to them by their great indian parents they children automatically do not feel the need to work hard at something or learn the basics of human communication with other human beings apart from their parents b i can show you so many indian parents who try to prevent their kids making friends going out or prevent them to do anything which starts making them to grow into adults the reason why they do is the same selfishness indian parents expect their children to take care of them when they grow old they do no savings for themselves and once they reach the age of they cry out loud we have grown old now and so we are dependent on you children since we have done the great service of bringing you to this world and taking care of you and making you intellectually weak most of the indian parents at the age of have dilapidated bodies and health and are financially completely insecure most feel that they absolutely have no need to take care of themselves since they expect their kids to take care of them in the west the opposite of that happens people start planning at the age of about their retirement and once they retire they are financially secure indian parents do nothing of that sort since like i said they have brought the kids in the world and what better investment at that i am a victim of my indian parents i am sure there are countless other indian kids like me who have grown up physically but are still struggling with their lives on their own and they continue to have pestering year olds who cry out loud for help all the time this movie shows only one side of the story utter piece of junk,0,1,0.8378122,Negative,Positive
only minor spoilers except as noted i ve enjoyed a lot of spanish cinema recently both the actual spanish cinema of people like almodovar and the latin american cinema of directors like del toro whose superb devil s backbone set in civil war spain was the finest horror film of the last decade it s no surprise then that this film is both well made well acted and manages to sustain that distinctively different spanish atmosphere but it s also as nasty and pointless a film as one could hope not to have to see what actually is the purpose of all this we have no real idea what caused the creepy central character to embark on his killing spree despite the fact that large amounts of narrative voice over are drawn directly from his own narcissistic journal in a routinely unpleasant opening sequence set more than a decade earlier we see the central character killing his girlfriend in a rage of jealousy and control freakery if i can t have you nobody can oddly enough that is perhaps one of the best sequences in the film but it has no discernible relation to his subsequent killing spree which appears completely different in both motivation and execution what happened to him in jail to cause this change we have no idea though we do later discover as an absurd sort of afterthought that he obtained a law degree while imprisoned in britain in several of our notorious serial killer or sex killer cases the terrible question arises what about the wife did she know or suspect what was going on this is a question that this film could have asked and indeed the wife does begin to emerge as one of the more intriguing characters but banally the answer to the question is quite clearly no she didn t even when a dramatic opportunity like this is presented on a plate the film still manages to bungle it all we actually get sketched perfunctorily out at the end is her slightly amoral preparedness to cash in on the proceeds after the event compare this to the awful revelatory moment in ten rillington place where christie s wife says you know what i mean thereby sealing her own fate and allowing us an appalled glimpse into unimaginable chasms of suppressed knowledge and horror major spoiler in this paragraph in the meantime we are supposed to believe that the killer himself is a criminal mastermind who comprehensively outwits the police thereby securing the briefest of incarcerations in a mental hospital before being released so that he can kill again how exactly did he achieve this the plot gets extremely sketchy at this point something to do with deliberately leaving certain clues for the police but how this all works or why or how the subsequent court case actually proceeds remains a mystery i actually don t believe serial killers are like this the silence of the lambs may be comic book stuff but lecter aside it gets its serial killers right they are deeply disturbed deeply dysfunctional deeply inadequate people not the creepily charming mastermind presented here closely related to the equally implausible suave killer of the last horror movie or indeed even man bites dog though it appears not to have been noticed that that was a satire this film has little suspense and bungles what little intrigue the plot might have generated it has nothing useful to say about the motivations of serial killers either generally or in the specific cultural milieu of spain this is nothing more than a poorly plotted excuse to show some pretty misogynistic violence to women and oddly what makes that violence even more repulsive is a certain prissy failure of nerve even in how it is presented the soft core character of what is actually shown just makes it seem even more repellently titillatory just one explicit shot properly timed would have been infinitely more shocking and would have rendered all the rest completely unnecessary freeing up more film time to flesh out the gaping holes in plot and characterisation instead we just get endless shots of young women vulnerably spreadeagled on a table in their pretty but slightly revealing underwear very very creepy i m sorry to be rude i love horror films and can tolerate even the most extreme to the extent even of worrying my partner but i think anyone who finds this film good or interesting even i d find myself edging away from the purpose of a horror film is to scare you this is just lascivious it leaves a very bad taste in the mouth indeed i have to give this film more than one star just because it s competently executed but morally it deserves none at all and should never have been made,0,1,0.7536772,Negative,Positive
a movie has rarely left me as cold as this one there is not a bit of tension not a second of fear not a moment we jump even a little bit the girl is cute yeah that s it was that worth a movie i knew it wasn t supposed to be a great movie but i was at least expecting one,0,1,0.5227894,Negative,Positive
i must say that i really had no idea that i was going to sit down and watch this movie i guess it was the fact that i had nothing better to do between class but for once a tv movie caught my interest more importantly helen hunt caught my eye i really wasn t a big fan of hers prior to this film sure i liked twister and as good as it gets but something about this movie really did it for me i would now see myself as a huge fan this movie comes with high marks from me give it a chance it won t let you down,1,0,0.44430858,Positive,Negative
conrad hall went out with a bang the great film photographer finished his illustrious career with this movie before passing on he did himself proud as this is one of the best looking crime films you ll ever see of course the acting ain t bad when you have tom hanks and paul newman playing the leads the amount of action in here is just right too not too much not too little none of the characters in here frankly are good guys as hanks is a professional hit man for town boss newman hanks only redeeming quality is not wanting his young son to wind up a killer like him although he does teach him how to be the getaway man in robberies huh as good as the acting is and as interesting as the story is the real star of this film is cinematographer hall who paints scene after beautiful scene with his lens his work is just awesome,1,0,0.13929863,Positive,Negative
viewing both of these films concurrently is not a bad idea to get a sense of early film production and acting for the camera styles i give the nod to garbo but not by much in regard to her naturalness robeson is majestic but his performance is aimed for a large proscenium theater something else that struck me was the movies themes of empowerment for women and minorities there hadn t been any films coming out of hollywood yet that allowed the voices of marginal characters like anna and brutus to take the foreground these were very progressive films for their time it s quite probable that o neill saw the writing on the wall way before everyone else did about the future of america,1,0,0.14717828,Positive,Negative
very good point there only an elite few the upper classes would both have access to the internet and be able to communicate on an exclusively english speaking site such as the imdb some might think internet is not reality but this point of view really put media society and democracy at stake you are probably right even if there is internet cafe s in venezuela most chavez supporters will not afford to even rent a computer for half an hour to comment on imdb screw you faschist upper class rich right wing capitalist liberal intellectual surpressors probably this is your first time using internet,1,0,0.19965738,Positive,Negative
tara reid as an intellectual christian slater usually great as a dollar store constantine and stephen dorff as well it s stephen dorff for christ sake i personally just want to thank those brilliant casting directors for the hard work and effort you guys are on heres an idea just my humble lowly opinion as the movie going public but it follows directly with your previous choices a movie about the most brilliant neuro physicist in history invent one pill to cure all diseases ever known to man and get this heres the clincher they have to be played by jessica simpson and paris hilton i knew you guys would love that seriously though you owe me,0,1,0.8815085,Negative,Positive
in comparison to other sand and sandal fare the egyptian leaves much to be desired the film is very loosely based upon mika waltari s well researched novel which centers around the egyptian physician sinhue s adventures at the court of akhnaton as well as his travels throughout canaan minoan crete and africa unfortunately due to the moral strictures of the time much of sinhue s story which is rife with romantic and sexual exploits remains on the cutting room floor and instead the audience is treated to reels and reels of victor mature s wooden acting even gene tierney a leading lady staple of the time can not manage to look nor act her best in this flick and gives a rather somnambulistic performance which can only be justified by the fact that the actress was having some serious psychiatric problems at the time there is a great deal of rhetoric and theological machinations over the idea of monotheism vs polytheism but michael wilding is so tiring as the revolutionary akhnaton that one is surely cheering for someone to off him and restore the old religion before the second reel my advice buy the book from e bay rent something more entertaining like solomon and sheba and then call it a night,0,1,0.5851499,Negative,Positive
sorry to disagree with you but i found the dkc series to be quite engaging so much so that i invested in the snes system and my own copies of the games this is mind you almost ten years after the initial release of dkc the graphics were ground breaking for their time the first vector graphics games for home systems the music and characters are all memorable and the games brought myself and my girlfriend dozens of hours of entertainment true the second game was better than the first and the third was perhaps lacking the edge of the second installment but all three offered different play and i enjoy them to this day by the way i m old enough to remember when there were no video games whatsoever and tvs were black and white,0,1,0.9166975,Negative,Positive
hollywood had a long love affair with bogus arabian nights tales but few of these products have stood the test of time the most memorable were the jon hall maria montez films which have long since become camp this one is filled with dubbed songs anachronistic slang and slapstick it s a truly bounteous crop of mesopotamian corn and pretty near intolerable today it was nominated for its imaginative special effects which are almost unnoticeable in this day and age consisting mainly of trick photography the only outstanding positive feature which survives is its beautiful color and clarity sad to say of the many films made in this genre few of them come up to alexander korda s original thief of baghdad almost any other arabian nights film is superior to this one though it s a loser,0,1,0.8524228,Negative,Positive
track listing spiderbait outta my head lash take me away lavaland everwonder machine gun fellatio the girl of my dreams is giving me nightmares butterfly growing pains grace good thing katchafire giddy up james lick a lounge k lee the international noise conspiracy smash it up cartman shock living with you pollyanna rebound girl filler machines don t sleep giants of science complete this progression rocket science hyperspace the cruel sea three legged dog lazaro s dog home entertainment system drag secret design grinspoon chemical heart acoustic mix subware come on jp mix loved this movie sure it wasn t hollywood material some people complained about the script acting but thats the beauty in australian movies,1,0,0.04385001,Positive,Negative
ok so there s always people out there that seem to make it a point not to like movies because they re good but instead choose to like movies based on how depressing or boring they can be or whether they re from a foreign country all that aside one crazy summer is the perfect example of what a great american teen comedy should be the jokes are a good mix of slapstick a la bobcat goldthwait surreal bobcat under the inspired direction of steve holland and dry john cusack one of the most morosely dry and funny actors in american cinema and there is no character in this movie who does not deliver at least one funny line ok except demi moore yes it s immature yes it s screw ball yes bobcat dresses up like godzilla and trashes a scale model of a seafood restaurant it s also funny as hell watch it,1,0,0.06346378,Positive,Negative
my title above says it all let me make it clearer if you have seen the bbc s planet earth which i am sure most of you have then you are not gonna like this movie too much and i own all the discs of planet earth i had seen the rating for this movie very high and read good reviews about it i was excited to check it out alas i went to the theater and the movie started i saw it was a disney movie with production companies listing bbc and discovery and when they started the first scenes about the polar bear i recognized them from my dvds at home of planet earth the movie continued and went on and on and on me and my friends kept on recognizing the scenes were all from planet earth we were very very disappointed as i think of the footage is from planet earth i am saying because some of the scenes i didn t recognize i have a feeling that i simply didn t remember them so finally what this movie really is is a compilation of different footages from the different discs of planet earth with a narration aimed at kids yes the narration is quite kiddish let me give you an example when they show the polar cubs walking away from the mother cub the narrator says the polar cubs are not like human kids they don t always listen to their mothers i don t remember the exact words but this is how it is so in a nutshell this is condensed planet earth for kids,0,1,0.9248858,Negative,Positive
wow what an episode after last week seeing mellisa constantly making cameos about the friendship of annie and brandi i almost puked but that was nothing until seeing mellisa s tirade after being fired seeing her hobble around on her cast spewing out obscenities and screaming for someone to get her purse was absolutely the most hilarious thing ever on reality tv she continued to scream at people off set to get her clothes all of them like someone else would wear one of her hideous outfits mellisa you are like years old and you still throw temper tantrums then joan starts calling annie and brandie every name in the book and gets up and quits the show both rivers are spoiled brats who were only left on the show this long to keep ratings up mellisa crying and refusing to do an exit interview just proves to america what everyone thought you are a spoiled baby wah wah i can t get my way i love how annie told the cameras she could manipulate mellisa to think her way and then did exactly that mellisa is by far the smartest contestant and clearly deserves to win the whole game,1,0,0.12798905,Positive,Negative
ok so the fx are not high budget but this story is based on actual events not something thrown together to make a couple of rich actors even richer as most movies that are based on books there are somethings that just don t fit only a couple of people have stated that this movie was based on real events not a knock off as most people believe it is this movie is in no way related too twister other than both movies are about tornadoes for those of you who have problems with the science of the tornadoes and storms in the movie there are a couple of things you need to remember the actual night of the twisters was june so this movie was released years after the actual events try think how far storm research has advanced in that time it happened in a larger town grand island nebraska is the third largest city in the state even though the movie calls the town something else and says it s a small town for the real story check out,1,0,0.44948855,Positive,Negative
when i heard about hammerhead being released on dvd and finally found it at my local dvd store i thought well just another cheap monster movie from nu image those guys around boaz davidson and avi lerner produced cheap but very entertaining b pictures in the past few months but also some very disappointing movies so i didn t expect much especially after having watched the rather disappointing shark zone just a few days before but hammerhead turned out to be an excellent revival of the s monster movies we have a mad scientist a group of people in a dangerous situation screaming women and damsels in distress man eating plants and of course we have the creature a huge mutant mix between a man and a hammerhead shark everything you need for an entertaining monster movie the only thing missing are graphic sex scenes and nudity which you expect in movies of this kind but since the movie was made for tv it s understandable why these scenes are missing and it doesn t matter anyway cause hammerhead is action and horror entertainment at it s best there are two reasons why i gave it seven out of ten points though first of all the monster isn t seen very often and the showdown with the destruction of the creature is too fast and poorly done and secondly william forsythe just isn t the right guy for the hero part and for falling in love with gorgeous hunter tylo other than that i can highly recommend this movie for any monster movie fan out there grab yourselves a cool drink and some popcorn watch this movie and have fun jasper p morgan,1,0,0.4044105,Positive,Negative
i am at a distinct disadvantage here i have not seen the first two movies in this series although i have seen a lot of larry cohen films fans of the series seem to think this is a good film judging it on it s own it was pretty boring you never get a real good look at the maniac cop s robert z dar face but what i did see was pretty grim the death scenes seem to be staged to eat up the most film not to give any thrills maybe if i saw the nc director s cut i may be more impressed the ending with the car chase with z dar caitlin dulany and robert davi was pretty intense best part of the movie,0,1,0.90549463,Negative,Positive
jack black and kyle gass play fantasy versions of themselves in this comic showcase for their side band tenacious d an art rock outfit with satirical barbed lyrics an ex runaway obsessed with heavy metal and a beachfront living pot smoking slacker who pretends he s a rock god meet and form a band the birthmarks on both their butt cheeks form the group s moniker opening with a funny prologue which apes a twisted sister video from the s the pick of destiny is a fairly well produced movie aimed at older kids it occasionally resembles nothing more than a middle aged variation of wayne s world with jokey stoner interludes and a climactic bout with beelzebub himself yet black and gass have an enormously comfortable rapport they also acted as producers co wrote the script and all the music the target audience will obviously go for it though inspiration is a bit low particularly in the second half just about the time our heroes impulsively outrun the cops in a student driver car the music sequences are far more successful than the attempts at movie satire and for the first thirty minutes or so jack black s manic enthusiasm is infectious from,0,1,0.84776956,Negative,Positive
the famous closeup of their breakfast meat crawling with maggots still is recorded by fire in my neurons or the wind filling the right places of the sails the fog better than carpenter s the fog cos is the real terror bursting out from human history instead of pirates ghosts but i tell ya something not even the magnificent scene in homenage performed by brian di palma with the excellent music of ennio morricone in the untochables filmed in slow motion can equal the effect of the original masterpiece of the crowd climbing down the ladders we see not merely the baby stroller but i remember the hand of a baby stepped by militar boot someone with no feet escaping at the last minute someone wearing glasses then a cut edition and then the same glasses broken by a bullet that passed through mini stories in a single scene,1,0,0.3325445,Positive,Negative
i fully agree with the previous reviewer there s no chemistry between spencer tracy and hedy lamarr and the focus of the film is on their relationship hedy lamarr isn t at her best and spencer tracy appears to be naive simple and overly hopeful both in love and life an idealist role that played out best in boys town if you can make it through the ridiculous crowd scene by the train station whoa it s rather slapstick and not worthy of any actor in the cast not the best acting on anybody s part miscast and mismatched story is empty and various and disenfranchised input is apparent hedy lamarr is her absolutely stunning herself which is truly the best part of the film spencer tracy can t match the sophistication of her beauty and wardrobe and the film doesn t come off as believable for at least that reason,0,1,0.9467399,Negative,Positive
the sitcom the league of gentlemen follows the lives of several bizarre inhabitants of the fictional village royston vasey the different scenes are linked together by their common setting in the first series a sketch show the main plot deals with a new road which is going to be built through royston vasey consequently more foreigners visit the small town but edward and tubbs the owners of a local shop which is actually far away from the town do not like foreigners whenever a visitor enters their shop they kill him in my opinion some scenes are kind of tasteless and not funny at all for example when the couple absorb two engineers who want to build the new road edward drums while tubbs is dancing half naked around the victims moreover pauline lives in royston vasey she works at the local job centre although pauline hates the people she has to work with the woman does not want to loose her job so when an unemployed man gets an interview as fireman she does not allow him to go because he is not ready for the job yet then there is barbara dixton a transsexual taxi driver who goes into great detail about her sexual conversion furthermore the vet mr chinnery always kills animals instead of curing them in one case he comes to a farm and is leaded into the sitting room where a dog lays in his basket the farmer goes outside on the assumption that the dog is the sick animal mr chinnery euthanizes him a second later the farmer opens the door holding the real sick animal a sheep in his hand some more inhabitants are a husband and his wife who are visited by their nephew his friend is killed by the shop owners by the way the couple is very tidy they have for example towels in different colours each colour stands for one part of the body besides they have thousands of keys marked with different colours and precisely classified in my opinion the actors play very well by playing women the scenes become comical the costumes are suited to the actors too tubbs is wearing a scarf and some crazy characters for example edward have unappetizing black teeth the show has a great deal of dark humour typical british the set design reflects the mood of the series the village and all the houses look grey and are decayed around the local shop there is often fog which strengthens the threatening effect even the village sign is ominous welcome to royston vasey you will never leave although i think that the actors do a great job this type of series is not my taste,0,1,0.94981194,Negative,Positive
once upon a time in sweden there was a poor salvation army sister at death s door she requests send for david holm but victor sj str m as david holm cannot be located because he is spending new year s eve in a graveyard with his drinking buddies dying sister astrid holm as edit wants to see if praying for mr sj str m s soul over the past year has produced any results arguably it has not in the graveyard sj str m tells the story of the phantom carriage which he heard from his dead friend tore svennberg as georges according to legend the last person to die in each year must pick up the souls of all the dead people until being relieved next new year s eve director sj str m whose lead performance is very strong combines with photographer julius jaenzon to create a visually appealing film the great double exposure effect is used frequently but never seems overdone and it doesn t make the film s other dramatic highlights any less memorable for example sj str m s tearing of his sewn coat and axing of the door a selma lagerl f story probably wasn t one you could or would want to tamper with in the s which may or may not be why the ending of this film is a letdown and unlike similar spiritual stories it s difficult to suspend your disbelief if you think too carefully about what is really happening in k rkarlen k rkarlen victor sj str m victor sj str m hilda borgstr m tore svennberg,1,0,0.3936861,Positive,Negative
this wasn t funny in it s not funny now unlike a lot of other people i m not bashing the film because it is incredibly sexist i quote enjoyed that bit or rather i enjoyed the reaction it generates in annoying pc people i m bashing it because it is poorly written and acted the only really memorable character is blakey which british people years old will recognise immediately since he was a favourite with impressionists for a long time avoid,0,1,0.63771766,Negative,Positive
by the time this film was released i had seen chorus line on stage times and had been anticipating most eagerly the long rumored production of a film of the story my wife and i were in line hours before the box office opened on the day the film was released it was not just a disappointment it was a kick in the abdomen first the story was moved outside so to speak by including scenes not in the confines of the theater those confines are a large portion of the meaning and impact of the story second third together assign your own order one of the original songs with very dynamic dance number was removed a song which was not in the stage production was added say what i m confused the only reason i gave this film stars instead of is my admiration for the talent and hard work of the performers i ve now seen chorus line on stage times and wouldn t mind seeing it more times before i die it is superbly written with wonderful music and heart wrenchingly true stories if you want to see a musical which includes a great cattle call audition i recommend all that jazz if you want to see the story of a chorus line see it on stage,0,1,0.72964114,Negative,Positive
i went to see this movie expecting a nice relaxing time in the theater with my younger sister instead i had to really control myself in order to convince her that i was not scared in many ways still a children s story but with a screenplay that has a lot of potential could have been one of the scariest movies if planned for another audience,1,0,0.48427066,Positive,Negative
though i really didn t feel anything for lance s character and felt his wife could have done much better with anyone else it could have been a much stronger movie if they had spent more time on character development perhaps with lance i would have liked it better however i have to completely agree with doyleluver when they said and to quote glenn quinn s character ben i m the star here in it that s right i m the talented one if you watch the movie just watch him even when he s in the background just his facial expressions all in the eyes you know for sure what motivates ben exactly how he feels about comments even if it s a quick look behind a character s back great acting in a fair film,1,0,0.17220193,Positive,Negative
