review,actual,predicted,probability,actual_sentiment,predicted_sentiment
wow what an episode after last week seeing mellisa constantly making cameos about the friendship of annie and brandi i almost puked but that was nothing until seeing mellisa s tirade after being fired seeing her hobble around on her cast spewing out obscenities and screaming for someone to get her purse was absolutely the most hilarious thing ever on reality tv she continued to scream at people off set to get her clothes all of them like someone else would wear one of her hideous outfits mellisa you are like years old and you still throw temper tantrums then joan starts calling annie and brandie every name in the book and gets up and quits the show both rivers are spoiled brats who were only left on the show this long to keep ratings up mellisa crying and refusing to do an exit interview just proves to america what everyone thought you are a spoiled baby wah wah i can t get my way i love how annie told the cameras she could manipulate mellisa to think her way and then did exactly that mellisa is by far the smartest contestant and clearly deserves to win the whole game,1,0,0.37017578,Positive,Negative
heaven can wait is a crushing bore and a candy coated misogynist lie i can t imagine anyone but film students sitting through it today don ameche is in almost every scene and while he has a mellifluous voice that no doubt contributed to his successful career in radio he doesn t have the charisma to carry this film ameche plays henry a womanizer lubitsch wants to make henry s sexual incontinence adorable and amusing and so he directs ameche to play the part as blandly as possible the combination of ameche s lack of charisma and lubitsch s insistence on blandness results in a lead character who is both deadly dull and completely icky you wouldn t want to spend any time with this man he d put you to sleep you wouldn t leave him alone with your daughter no matter her age something creepy would happen the movie s look is quite boring scene after scene consists of static overly lighted diorama style shots of fastidiously dressed gilded age stuffed shirts and bustles lounging in excessively busy victorian parlors there s so many ruffles and frills and curlicues so much lilac and sky blue and pink you need dramamine this movie hates women as much as hardcore porn but it presents that hatred with a candy coating and a sweet little bow on top the contrast between the content of the message and its delivery is sickening in one of the movie s most hateful scenes an elderly woman is sent to hell because she s not physically attractive,0,1,0.8024722,Negative,Positive
when i heard about hammerhead being released on dvd and finally found it at my local dvd store i thought well just another cheap monster movie from nu image those guys around boaz davidson and avi lerner produced cheap but very entertaining b pictures in the past few months but also some very disappointing movies so i didn t expect much especially after having watched the rather disappointing shark zone just a few days before but hammerhead turned out to be an excellent revival of the s monster movies we have a mad scientist a group of people in a dangerous situation screaming women and damsels in distress man eating plants and of course we have the creature a huge mutant mix between a man and a hammerhead shark everything you need for an entertaining monster movie the only thing missing are graphic sex scenes and nudity which you expect in movies of this kind but since the movie was made for tv it s understandable why these scenes are missing and it doesn t matter anyway cause hammerhead is action and horror entertainment at it s best there are two reasons why i gave it seven out of ten points though first of all the monster isn t seen very often and the showdown with the destruction of the creature is too fast and poorly done and secondly william forsythe just isn t the right guy for the hero part and for falling in love with gorgeous hunter tylo other than that i can highly recommend this movie for any monster movie fan out there grab yourselves a cool drink and some popcorn watch this movie and have fun jasper p morgan,1,0,0.0040547787,Positive,Negative
i am at a distinct disadvantage here i have not seen the first two movies in this series although i have seen a lot of larry cohen films fans of the series seem to think this is a good film judging it on it s own it was pretty boring you never get a real good look at the maniac cop s robert z dar face but what i did see was pretty grim the death scenes seem to be staged to eat up the most film not to give any thrills maybe if i saw the nc director s cut i may be more impressed the ending with the car chase with z dar caitlin dulany and robert davi was pretty intense best part of the movie,0,1,0.8295681,Negative,Positive
the trailer goes nowhere near and only scratches the surface of the film and rightly so too not because it has that obligation to keep its real narrative under wraps but because what actually transpires will provoke entirely different lines of questioning some of which are frustratingly not answered in the film leaving you to your own devices to interpret the series of events which of course means plenty of material for an after show discussion metaphorically the box refers to how us humans tend to subconsciously hole ourselves into situations or things in everyday life and how our enclosed thoughts tend to see things from a certain perspective seldom out of the box there s a speech made near the end by one of the characters that will leave you pondering over this fact which governs the basis of the entire film and even threading on existentialism where our bodies are mere vessels for the soul and from cradle to the grave we put ourselves in more boxes in a way of life fashion what i disliked about the film is how it tried to sound intelligent through the frequent name dropping of covert government agencies like the cia and nsa as though there s something overtly clandestine about these agencies that we should be aware of they serve little purpose other than to put every action and every person under scrutiny that nobody can be trusted wrecking havoc in a sense to both the characters and the audience as we try to keep up with trust issues to aid in the interpretation of the narrative having it set in against a nasa backdrop of manned space missions and in langley virginia also provided that heightened sense of wary that will sap your energies as you sit through it patiently based upon the short story button button written by richard matheson and made into an episode of the twilight zone the story follows the lewis family where husband arthur james marsden works at nasa and develops a prosthetic foot for his teacher wife norma cameron diaz and you d think it s all happy family with their son walter sam oz stone until one day a mysterious man called arlington steward frank langella in a two face inspired facial effect whom we are preempted of in the opening comes knocking and giving them a deal or no deal button in a box plunge the button and they ll get a million bucks we re talking in dollar terms of the s here although a stranger out there will die if they don t well the deal s got an expiry date the story would dictate a deal be made which of course sparks off a mysterious sequence of events that unfold with even more shady characters who nosebleed appearing some whom are inexplicably zombie like apparently all under the influence or employment or arlington steward whether or not steward is death a clandestine government employee a messenger from god or a representative of aliens after an anal probe remains unanswered so whichever way you look at it it s as if he s delivering something expected just begging that mankind will shake off its innate greed so that his work can be cut short and to return to wherever he came from if you need a little distraction from the disparate scenes which make up the narrative the production sets and art direction are gorgeous in recreating the s look as you try to figure out the mystery of the consequences that stem from a result of not fully understanding the fine print it s full circle this examination of human nature of our greed for immediate gratification manifesting its result in longer term pain confusion and further choices that we ll make based on real sacrifices nifty special effects come into play as well though it just leaves more room open as to the genre of the film so is it horror science fiction or a mystery thriller it s everything rolled into one actually together with a sprinkling of the philosophical just don t go expecting a straight narrative film with clean and easy answers at the end this is like an x files episode on steroids,1,0,2.6775177e-05,Positive,Negative
jack black and kyle gass play fantasy versions of themselves in this comic showcase for their side band tenacious d an art rock outfit with satirical barbed lyrics an ex runaway obsessed with heavy metal and a beachfront living pot smoking slacker who pretends he s a rock god meet and form a band the birthmarks on both their butt cheeks form the group s moniker opening with a funny prologue which apes a twisted sister video from the s the pick of destiny is a fairly well produced movie aimed at older kids it occasionally resembles nothing more than a middle aged variation of wayne s world with jokey stoner interludes and a climactic bout with beelzebub himself yet black and gass have an enormously comfortable rapport they also acted as producers co wrote the script and all the music the target audience will obviously go for it though inspiration is a bit low particularly in the second half just about the time our heroes impulsively outrun the cops in a student driver car the music sequences are far more successful than the attempts at movie satire and for the first thirty minutes or so jack black s manic enthusiasm is infectious from,0,1,0.9954803,Negative,Positive
the famous closeup of their breakfast meat crawling with maggots still is recorded by fire in my neurons or the wind filling the right places of the sails the fog better than carpenter s the fog cos is the real terror bursting out from human history instead of pirates ghosts but i tell ya something not even the magnificent scene in homenage performed by brian di palma with the excellent music of ennio morricone in the untochables filmed in slow motion can equal the effect of the original masterpiece of the crowd climbing down the ladders we see not merely the baby stroller but i remember the hand of a baby stepped by militar boot someone with no feet escaping at the last minute someone wearing glasses then a cut edition and then the same glasses broken by a bullet that passed through mini stories in a single scene,1,0,0.13647988,Positive,Negative
blind date columbia pictures was a decent film but i have a few issues with this film first of all i don t fault the actors in this film at all but more or less i have a problem with the script also i understand that this film was made in the s and people were looking to escape reality but the script made ann sothern s character look weak she kept going back and forth between suitors and i felt as though she should have stayed with paul kelly s character in the end he truly did care about her and her family and would have done anything for her and he did by giving her up in the end to fickle neil hamilton who in my opinion was only out for a good time paul kelly s character although a workaholic was a man of integrity and truly loved kitty ann sothern as opposed to neil hamilton while he did like her a lot i didn t see the depth of love that he had for her character the production values were great but the script could have used a little work,0,1,0.8498348,Negative,Positive
daniella has some issues brewing under her attractive exterior she starts to lose her mind when she finds out about a distant relative who she resembles that was burned for being a werewolf she goes a bit feral when she beads horny men and slashes out their throats she does eventually find a man that helps contain her inner beast but when others ruin their bliss she extracts her violent and furry revenge werewolf woman isn t a very goof film but it does pose as a good crowd film a fun time could be had by harping the bad acting dubbing translation and the just plain cheesiness of the production but on it s own it moves slowly but does have ample nudity to keep you awake barely,0,1,0.95196766,Negative,Positive
i fully agree with the previous reviewer there s no chemistry between spencer tracy and hedy lamarr and the focus of the film is on their relationship hedy lamarr isn t at her best and spencer tracy appears to be naive simple and overly hopeful both in love and life an idealist role that played out best in boys town if you can make it through the ridiculous crowd scene by the train station whoa it s rather slapstick and not worthy of any actor in the cast not the best acting on anybody s part miscast and mismatched story is empty and various and disenfranchised input is apparent hedy lamarr is her absolutely stunning herself which is truly the best part of the film spencer tracy can t match the sophistication of her beauty and wardrobe and the film doesn t come off as believable for at least that reason,0,1,0.99314404,Negative,Positive
jack webb finally gives something besides his usual wooden indian performance he played the epitome of the jarhead brainwashed storm the beaches semper fi bonehead military idiot the corps before all else even humanity this great film showed the idiosy of boot camp to it s fullest stars,1,0,0.07798215,Positive,Negative
the sitcom the league of gentlemen follows the lives of several bizarre inhabitants of the fictional village royston vasey the different scenes are linked together by their common setting in the first series a sketch show the main plot deals with a new road which is going to be built through royston vasey consequently more foreigners visit the small town but edward and tubbs the owners of a local shop which is actually far away from the town do not like foreigners whenever a visitor enters their shop they kill him in my opinion some scenes are kind of tasteless and not funny at all for example when the couple absorb two engineers who want to build the new road edward drums while tubbs is dancing half naked around the victims moreover pauline lives in royston vasey she works at the local job centre although pauline hates the people she has to work with the woman does not want to loose her job so when an unemployed man gets an interview as fireman she does not allow him to go because he is not ready for the job yet then there is barbara dixton a transsexual taxi driver who goes into great detail about her sexual conversion furthermore the vet mr chinnery always kills animals instead of curing them in one case he comes to a farm and is leaded into the sitting room where a dog lays in his basket the farmer goes outside on the assumption that the dog is the sick animal mr chinnery euthanizes him a second later the farmer opens the door holding the real sick animal a sheep in his hand some more inhabitants are a husband and his wife who are visited by their nephew his friend is killed by the shop owners by the way the couple is very tidy they have for example towels in different colours each colour stands for one part of the body besides they have thousands of keys marked with different colours and precisely classified in my opinion the actors play very well by playing women the scenes become comical the costumes are suited to the actors too tubbs is wearing a scarf and some crazy characters for example edward have unappetizing black teeth the show has a great deal of dark humour typical british the set design reflects the mood of the series the village and all the houses look grey and are decayed around the local shop there is often fog which strengthens the threatening effect even the village sign is ominous welcome to royston vasey you will never leave although i think that the actors do a great job this type of series is not my taste,0,1,0.87667483,Negative,Positive
once upon a time in sweden there was a poor salvation army sister at death s door she requests send for david holm but victor sj str m as david holm cannot be located because he is spending new year s eve in a graveyard with his drinking buddies dying sister astrid holm as edit wants to see if praying for mr sj str m s soul over the past year has produced any results arguably it has not in the graveyard sj str m tells the story of the phantom carriage which he heard from his dead friend tore svennberg as georges according to legend the last person to die in each year must pick up the souls of all the dead people until being relieved next new year s eve director sj str m whose lead performance is very strong combines with photographer julius jaenzon to create a visually appealing film the great double exposure effect is used frequently but never seems overdone and it doesn t make the film s other dramatic highlights any less memorable for example sj str m s tearing of his sewn coat and axing of the door a selma lagerl f story probably wasn t one you could or would want to tamper with in the s which may or may not be why the ending of this film is a letdown and unlike similar spiritual stories it s difficult to suspend your disbelief if you think too carefully about what is really happening in k rkarlen k rkarlen victor sj str m victor sj str m hilda borgstr m tore svennberg,1,0,0.10122668,Positive,Negative
possibly the best movie ever created in the history of jeffrey combs career and one that should be looked upon by all talent in hollywood for his versatility charisma and uniqueness he brings through his characters and his knowledge of acting,1,0,0.06009795,Positive,Negative
the version of psycho needed to be set back in the s rather than present day the headliners would have done a good job with the setting there were two scenes that just stuck out like a sore thumb the first one was at the beginning of the movie when marian crane anne heche was sitting at her desk her boss took his client into his office because it was air conditioning i imagine that the majority of arizona businesses have air conditioning the other was the meeting of lila crane julianne moore sam loomis viggo mortensen lila sporting the walkman seemed like an exaggeration to update the movie the movie did spook a number of the viewers in the theater,0,1,0.86950386,Negative,Positive
by the time this film was released i had seen chorus line on stage times and had been anticipating most eagerly the long rumored production of a film of the story my wife and i were in line hours before the box office opened on the day the film was released it was not just a disappointment it was a kick in the abdomen first the story was moved outside so to speak by including scenes not in the confines of the theater those confines are a large portion of the meaning and impact of the story second third together assign your own order one of the original songs with very dynamic dance number was removed a song which was not in the stage production was added say what i m confused the only reason i gave this film stars instead of is my admiration for the talent and hard work of the performers i ve now seen chorus line on stage times and wouldn t mind seeing it more times before i die it is superbly written with wonderful music and heart wrenchingly true stories if you want to see a musical which includes a great cattle call audition i recommend all that jazz if you want to see the story of a chorus line see it on stage,0,1,0.7661016,Negative,Positive
though i really didn t feel anything for lance s character and felt his wife could have done much better with anyone else it could have been a much stronger movie if they had spent more time on character development perhaps with lance i would have liked it better however i have to completely agree with doyleluver when they said and to quote glenn quinn s character ben i m the star here in it that s right i m the talented one if you watch the movie just watch him even when he s in the background just his facial expressions all in the eyes you know for sure what motivates ben exactly how he feels about comments even if it s a quick look behind a character s back great acting in a fair film,1,0,0.01815009,Positive,Negative
i was quite impressed with this movie as a child of eight or nine the gangsters seemed very real and threatening to me and i could see why people would have been afraid of someone like dillinger seeing it as an adult it seemed almost comical owing to the overdone narration and jarring details like thirties gangsters driving cars that looked like they were from the fifties there is a certain gritty unglamorous reality to the way the criminals are portrayed but the overall effect is more like a bad soap opera the most memorable and most unintentionally funny bit that sticks with me is the scene where ma barker and her sons are shooting it out with the fbi and the sons are killed the narrator says something like perhaps in that moment for the only time in her life ma barker became a real mother this is meant to be a moment of great tragedy and pathos as ma finally realizes how she s destroyed her family out of her own greed but instead it provokes laughter a very odd film that is rarely shown anywhere these days gangster movie buffs might enjoy it but more as a curiosity than a real movie,0,1,0.9366042,Negative,Positive
dear readers i ve found in my studies of movies that whenever michael bay makes a movie people pan it and hate it yet they still go to see it and it makes somewhere around million dollars why because michael bay is one of the top five directors of all time standing alongside ridley scott spielberg kubrick and miyazaki michael bay has cemented himself as hollywood s best action adventure director that point is proved with his most panned film armageddon an asteroid the size of texas is hurtling towards the planet and the only way nasa can think to take it down is to land a team of men on the asteroid drill to its core and drop a nuclear warhead inside then blow up the asteroid only one person is qualified enough to do it bruce willis willis portrays harry stamper a grizzled hardened oil driller trying to keep what s left of his family together not helping that fact is his daughter grace liv tyler having an affair with his best driller aj ben affleck hired by dan truman billy bob thornton the head of nasa stamper and his team of roughneck drillers train to become astronauts and save the world armageddon is a two part movie first there s the funny parts where we meet the gang and wackiness abounds then they get into space and all the comedy gets sucked out the window and is replaced by mind blowing special effects cool music and great serious acting murphy s law goes insane in the second part meaning that everything that can go wrong does in fact go wrong increasing the tension of the film to outstanding levels with a cool cast and crew michael bay as director jerry bruckheimer and gale anne hurd as producers and j j abrams as one of the scriptwriters tons of special effects great humor awesome music plus an intro done by mr ben hur himself charlton heston armageddon rocks big time signed the constant dvd collector matt macleod parental warnings this is not a film for kids the f bomb is used a few times and lots of other swear words are used as well plus there s a strip bar scene and the extremely intense second part might be too hard for a kid to handle,0,1,0.99579775,Negative,Positive
the first collaboration between schoedsack cooper is a compelling documentary on the migration of the bakhtiari tribe of persia twice a year more than people and half a million animals cross rivers and mountains to get to pasture you ll feel like a pampered weakling after watching these people herd their animals through ice cold water and walk barefoot through the snow to cross the mountains while trying to get their animals to walk along steep and narrow mountain paths,1,0,0.35217136,Positive,Negative
the great war breaks out and daddy is a brave pilot who goes off to carry out some unsightly business to put jerry in his place mummy is doing her bit as a nurse so the five children are evacuated to their barmy uncle in the country where a secret passageway takes them to a mischievous sand fairy and the beginning of a magical adventure based on a book written the best part of a century ago they don t make stories like this anymore and there s a reason the men fly planes and author books the women change bandages and clean house the boys lead the way with their compasses and nighttime furloughs the girls do what they are told and play violin badly fat kids who wear specs are nasty all the kids speak in those clipped vowel flattening accents that are soppy and prim but which a certain economic class of english people cultivate on top of the snobbery and yearning for imperial albion there are plot holes a five year old would not tolerate i mean that literally my son was asking why the father disappeared before sunset why the compass didn t just drop from his hand as he disappeared the film at least tries to aim strictly for the kids until a completely inappropriate and unfunny monologue by eddie izzard what a waste of genuine comic talent plays over the final credits no doubt the five percent of british schoolkids who go to expensive public schools in the uk will find it all such a jolly wheeze for the other percent of british families who no longer live in the th century the good news is wall e ratatouille and wallace and gromit are all out on dvd,0,1,0.85142606,Negative,Positive
although the flock has some pretty good acting by veteran richard gere and some okay shots that might harken some back to the silence of the lambs days the movie stretches credibility to the breaking point and destroys itself against a plot that really leads nowhere the film is about erroll babbage gere who works for the department of safety and is preparing to retire his office thrusts upon him his replacement allison lowry claire danes stardust who quickly discovers that babbage is obsessed with his job and that job ain t very fun he monitors hundreds of sexual offenders who are on parole in his jurisdiction allison goes with erroll on many calls to check up on his flock of offenders and learns that he is in desperate need of retirement but erroll is good at his job even if his methods aren t he taunts sexual predators and even has physical conflicts with them erroll justifies his actions by bringing up these deviants pasts it is this good justification that challenges the audience on some level letting us see how brutal erroll is and yet how out of touch he s become by being too close to his job when a teenage girl goes missing in erroll s area he immediate leaps to the conclusion that she was abducted by one of his flock but how could he know is erroll that good at his job allison challenges him and erroll pushes back their battles become as fierce as erroll s need to find this missing girl although the set up for the story was okay it didn t have any umpf i will give credit to richard gere however who plays the erroll character very well battling retirement worried about everyone who s near his flock disgusted with those he s responsible for overseeing disgusted with himself for having to do some of things he does quite a change in character portrayal for gere but beyond him there s not much else some of the sets are okay dark and dangerous but there are so many other problems as to be laughable i ll be the first to admit that suspending disbelief is a requirement whenever watching films but that suspension has limits the biggest push against those limits is the destruction of extremely vital crime scenes someone as meticulous as erroll would know that moving a body would be a huge no no or trampling through a crime scene or moving evidence it went beyond and hurt the film to no end the other damaging part of this film is that we never get into clair danes character allison she s almost dropped by the wayside at the end of the film and we re never privy to what her intension might be will she stay or leave will she end up like erroll if she does stay this isn t a horrible film as it does touch on some uncomfortable moral ground but the story as a whole needed to be tightened up,0,1,0.7240454,Negative,Positive
beautiful to watch but what would be the first thing you would do the moment you discovered atlantis explore it here was a golden opportunity to take viewers someplace special instead disney reverted to the same old formula story telling,1,0,0.43435314,Positive,Negative
what about dj cash money this film fails in part by not covering the mid to late s there was only a small mention of dj cheese in also it s grandmixer dst not dxt,1,0,0.0035630488,Positive,Negative
this movie is kind of good it seem that they used the tyrannosaurus rex like a blown up balloon just like godzilla just maybe back in those s days scientist haven t got enough info on all sorts of dinosaurs back in those time scientist still making dinosaur so i guess this movie was base on a tyrannosaurus rex movements back in the s there even a part where a giant rock fired by someone at the tyrannosaurus rex it damage the tyrannosaurus rex and it was knock out for a little while at the end the tyrannosaurus rex went back to search for food there is something wrong in the movie as well like a rifle how can one rifle kill a tyrannosaurus rex when it could be stronger than we are if this film going to make a remake i suggest make it more good and excited because watching a old movie seems like to have a remake of it if lucky,1,0,0.0025194297,Positive,Negative
i saw this move several years ago at the central florida film festival if i recall i liked it it showed great potential i guess most people here are blasting this film because the film did seem hobbled together by the filmmaker s own admission on the official site the short was exhibited as a rough cut but nonetheless it was an easy going comedy i think many people try to read far too much into a comedy all they are supposed to do is make you laugh that s all i did just that at its showing so it succeeded on that level just my cents anyway,0,1,0.9947449,Negative,Positive
some people loved the aristocrats and others hated it frequently walking out in the middle reactions to eddie izzard aren t likely to be that extreme if you can handle a transvestite comedian who says he likes girls and has a vocabulary that makes shall we say enough use of the f word that his program would be one long beep if presented on network television many of izzard s fans are so devoted that they see no flaws whatsoever in his performances on the other hand i thought this show was occasionally flatter than izzard s chest but also more often than not funny and in spots absolutely hilarious he has a way of connecting references from routines early in the show to his later routines he s not a story teller he s not a joke maker he s not a frenetic fantasist like robin williams he plays around with ideas some of which work and some of which a routine with the san francisco cable car and alcatraz for instance are completely unfunny he has a way however of moving gracefully past the flopped routines and extending the ones that connect i gave this performance a and might be persuaded to raise it to an but a no way,1,0,0.04828627,Positive,Negative
it s hard for me to explain this show to my grown friends i have a bunch of shasta daisy s in the back yard which i lovingly call my chuckle patch my friends laugh at me and look at me like i have heads it would be great to see this series on dvd for us folks who remember it fondly with our other childhood memories or to show our friends that there really was a chuckle patch where kids tv today is compiled of violent cartoons characters who do magic or a talking sponge who lives in a pineapple under the sea the magic garden was real in the respect that it taught us good values i will hold fond memories of carole and paula and the chuckle patch,1,0,0.1411642,Positive,Negative
it is an interesting fact that metaphysics by platon and aristoteles formal logic and abstract ontology form about those sciences that most people are not interested in but then around one thousand years after aristoteles the computer began to usurp the human thinking and the humans who were refusing to reflect questions of being other than biological physical and chemical ones suddenly felt paralyzed because they could not cope with the consequences that this computers would bring over night r w fassbinder s welt am draht together with tarkovsky s solaris and godard s alphaville is probably the first movie who took the philosophical questions of emerging computer science as a basis of a story to be told in a movie the confusing questions about identities and realities are cleverly built into different interwoven criminal stories which the audience really tries to follow because it is interested to solve the cases fassbinder was a master to sell highly abstracts contents to his public by embedding theoretical knowledge into practical appetizing forms the basis problem to understand is that an identity defines a reality but on the other side a reality also requires identity in order to be perceived the idea of a person with multiple identities is known to us solely from the standpoint of psychiatry however logically spoken the only reason why we have just one identity is the fact that our logic has only two values right and false now take a logic with just one more value i e with three then as you can easily see you have already three identities what happens now when let us say dr stiller gets killed then it is quite possible that only one of three identities is abolished and the other two remain and are able to rescue the individual from death another question is if a person with multiple identities actually feels these identities at once the idea however to display such sets of identities in a up down or down up way as shown in the scene with the elevator in the hotel is misleading since identities and hence realities are not structured in hierarchical but in a heterarchical way strictly speaking there is no artificial identity either since each identity is defined over two objects who share all of their features with one another therefore the idea of assuming that every individual has just one single identity is nothing but a consequence of ancient two valued logic either a second identity would imply that a person at the same time exists and not exists but now look around and see that one and the same object which is by definition self identical is perceived by every subject in its own way if therefore every subject sees an object differently why should it no be possible for the single individual to open the borders of his two valued individuality corset with the effect that different persons can exchange their different individualities fassbinder would five years later pick up this topic in his masterpiece despair a trip into the light,1,0,0.0023933938,Positive,Negative
ironically for a play unavailable on film or video for so long arms and the man has remained fairly constantly available on stage over the years since its debut in in no small part because it has aged so well as a solid satire on the nature of heroism and the business of war whenever the world sinks into strife arms and the man seems to soar as ever more timely and relevant this is the play which oscar strauss converted leaving out most of shaw s best ideas into the successful operetta the chocolate soldier when hollywood got to that they left out the last vestiges of shaw rather than pay him for the rights he was by then an oscar winner in his own right while the best of shaw has always been his ideas and his dialogue rather than his bare plots in arms and the man the plot sparkles as well and the master manages happy endings for all concerned young raina helena bonham carter daughter of an officer and the wealthiest man in her town is betrothed to a dashing officer in the bulgarian cavalry and all seems well until a bedraggled swiss mercenary pip torrens from the other side climbs up her drainpipe fleeing from the battle where his army has been routed as usual in a shaw satire nothing is as it first appears and societal conventions are stood on their head in the light of simple and not so simple reason there are no good guys or bad guys just people of a variety of classes getting by on the best of their wits just like life only better and naturally with shaw the wit is finely honed from all concerned the early motion picture version from shaw s own screenplay of this most traditional and traditionally funny of shaw s stage satires and one of his first to make a real hit on this side of the atlantic has long been among the missing shaw didn t sell the screen rights to his plays only licensed them for year periods and it appeared that with rapidly evolving sound technology making films look primitive only a few years later shaw did not renew the license to show it consequently we re immensely in the bbc s debt for finally putting out their broadcast version in a dvd box with nine other sparkling plays somewhat sadly pygmalion that many view as shaw s best comes off least well on this set in a production with lynn redgrave and james villiers even paired as it is on its dvd with the less impressive one act a man of destiny arms and the man makes for a real treasure helena bonham carter went on after cutting her teeth on televised roles like this to a major film career that will bring many viewers to this early role they should not be disappointed for ms carter gives a performance in line with the layered innocence audiences have come to expect from her but under james cellan jones somewhat pedestrian direction and despite the bbc s uniformly beautiful and well observed physical production the role s mischievous fire and her outrage at being underestimated in the last act is banked at only about of it s potential much the same can be said of the real star of the piece pip torrens as bluntschli the switzer it s a fine appealing performance but doesn t go for the physical comedy implicit in the early scene where the young soldier can barely stay awake despite his mortal peril these reservations notwithstanding this is a solid production of a wonderful play transferred to the small screen with aplomb it deserves to be seen widely and ideally prompt an even livelier big screen remake with the style and zest of the recent remake of wilde s an ideal husband virtually any arms and the man is to be cherished and with a lot of luck perhaps we ll even eventually get to see the original version till one or the other surfaces this production will please anyone who loves good shaw,1,0,0.045091905,Positive,Negative
this cartoon is not right lol i totally disagree with a lot of things it portrayed however it ended on a positive note but as for me and mine we will not be viewing this in our household mainly because we fight against stereotypes every day and this cartoon just confirms what most white people feel black people act like the comment one of the little black girls made on the cartoon was that her boyfriend was so conscious he was white that really offended me that s not something we as black people take lightly conscious is a state of being that black people achieve when they realize their true ability,0,1,0.9962123,Negative,Positive
spoilers ahead it is really unfortunate that a movie so well produced turns out to be such a disappointment i thought this was full of silly clich s and that it basically tried to hard to the american guys out there how many of you spend your time jumping on your girlfriend s bed and making monkey sounds to the married girls how many of you have suddenly gone from prudes to nymphos overnight but not with your husband to the french would you really ask about someone being la fac when you know they don t speak french wouldn t you use a more common word like universit i lived in france for a while and i sort of do know and understand europe and i love it but my german roommate and i found this pretty insulting overall it looked like a movie funded by the european parliament and it tried too hard basically it had all sorts of differences that it tried to tie together not a bad thing in itself but the result is at best awkward but in fact ridiculous too many clashes that wouldn t really happen then the end of the movie the last minutes ruined all the rest why doesn t xavier talk to the erasmus students he meets back in paris why does he just walk off why does he just run away from his job is that freedom and in the end is the new europe supposed to rest on a bunch of people who smoke up and shag all day is this what it s made up of besides the acting was pretty horrible i can t believe judith godr che s role and acting why was she made to look like emanuelle b art so much at first i thought xavier was ok but with retrospect i think he was pretty bad and that s all really too bad because technically opening credits scenes when he s asking what papers he needs it was really good except for sound editing around the british siblings and the soundtrack was great too so the form was good but the content pretty horrible,1,0,0.0056292727,Positive,Negative
a real hoot unintentionally sidney portier s character is so sweet and lovable you want to smack him nothing about this movie rings true and it s boring to boot,0,1,0.57686716,Negative,Positive
i would like to start by saying i can only hope that the makers of this movie and it s sister film the intruder directed by the great unheralded stylist auteur that is jopi burnama know in their hearts just how much pleasure they have brought to me and my friends in the sleepy north eastern town of jarrow from the opening pre credit sequence which manages to drag ever so slightly despite containing a man crashing through a window on a motorbike the pitiless destruction of a silence lab the introduction of one of the most simultaneously annoying and anaemic bad guys in movie history and costume design that jean paul gautier would find ott and garish make no mistake this is a truly unique experience early highlight an explosion get used to it plenty more where that came from followed by a close up of our chubby heroine and the most hilarious line reading of the word dad in living memory and then the theme song yeah this deserves its own paragraph sung by aj written by people who really should wish to remain anonymous it makes the songs written for the rocky films sound like schubert this is crap s hero motivation narcissism at an all time high with choice lyrics such as its only me and you its come down to the wire and much talk of having to cross the line it ll make sense in time our hero cares little for the boundaries of bona fida police work abounding not to mention the indonesian supremes cooing the film s title seductively at this point anyone wishing to switch off officially has no pulse our hero is semitic cop peter goldson essayed brilliantly by intruder star peter o brien the stabilizer of the title the man s bull in a china shop approach to crime fighting and particularly his less than inconspicuous undercover work truly leaves much to be desired but he is without question an entertaining guide through the mean streets of downtown jakarta with local sleaze ball connection captain johnny in tow as well as peter s own waste of space partner in fashion crime sylvia nash who does little so many highlights so little time the slide please arrogance of peter s not all too convincingly argued case against chief baddie greg rainmaker intruder fans will know hirsute slimy bastard craig gavin as the monstrous john white helluva name eh no oh well the x marks the spot location map stupidity our hero taking horrible advantage of heroine tina probost during a moment of weakness on her behalf the latter turning up at a sting operation dressed like a member of a particularly flamboyant dancing troop and believe me that barely covers it there wasn t even time to go into the plot revolving around the hunt for a drug detection system and a kidnapped professor with an alarming but commendable amount of national pride or our hero turning up at a funeral dressed as if an extra on boogie nights or the absolutely hysterical craic between captain johnny and goldson two guys have never made more heavy weather of buddy buddy shtick than these clowns the trowel was possibly too subtle me thinks ah it tails off people and you never thought scenes of wanton destruction and general mayhem could be so unbelievably boring but the character interaction is stupendous the dialogue truly priceless and the incompetence on show somehow endearing oh and the shoes people watch out for the shoes,1,0,4.935407e-05,Positive,Negative
